ts,appid,concurrent,peak_in_game,src
1787502724,3376990,12,,single
1787502726,2070550,7,,single
1787502727,2179170,12,,single
1787502729,1055540,44,,single
1787502730,1307580,59,,single
1787502732,1586800,29,,single
1787502733,1129190,152,,single
1787502734,1740300,11,,single
1787502736,1969080,6,,single
1787502737,1567800,19,,single
1787502739,1864950,98,,single
1787502741,2073910,22,,single
1787502743,1717770,3,,single
1787502744,2869860,14,,single
1787502746,2840190,8,,single
1787502747,2124380,7,,single
1787502748,3373660,561,,single
1787502750,1405500,14,,single
1787502752,2714620,12,,single
1787502754,623080,0,,single
1787502755,620,2258,,single
1787502757,1089980,135,,single
1787502758,1118200,5118,,single
1787502759,413150,81786,,single
1787502761,400,659,,single
1787502762,1794680,3523,,single
1787502764,3164500,13276,,single
1787502765,2231450,374,,single
1787502766,1145360,4416,,single
1787502768,546560,378,,single
1787502769,374320,5540,,single
1787502770,2694490,24359,,single
1787502772,2246340,17642,,single
1787502773,1623730,224376,,single
1787502775,220,2288,,single
1787502776,420,57,,single
1787502777,3830,92,,single
1787502779,15710,9,,single
1787502780,31270,3,,single
1787502782,40800,164,,single
1787502783,200010,3,,single
1787502785,200710,305,,single
1787502786,204030,74,,single
1787502787,207690,12,,single
1787502789,208200,130,,single
1787502790,209370,2,,single
1787502792,211420,182,,single
1787502793,214490,582,,single
1787502794,219680,1,,single
1787502796,219990,12269,,single
1787502797,226740,1,,single
1787502799,227000,4,,single
1787502800,236430,300,,single
1787502801,237740,2,,single
1787502803,238960,38442,,single
1787502804,239430,3,,single
1787502806,250600,1,,single
1787502807,251270,5,,single
1787502809,261530,1,,single
1787502810,264380,22,,single
1787502811,265210,10,,single
1787502813,265610,15,,single
1787502814,274270,2,,single
1787502816,274520,156,,single
1787502817,282140,139,,single
1787502818,303610,7,,single
1787502820,310360,50,,single
1787502821,315810,18,,single
1787502822,323320,9,,single
1787502824,323470,86,,single
1787502825,324160,117,,single
1787502826,331870,3,,single
1787502828,333600,57,,single
1787502829,335300,2387,,single
1787502831,337340,19,,single
1787502832,339190,8,,single
