ts,appid,concurrent,peak_in_game,src
1786467760,3376990,26,,single
1786467761,2070550,14,,single
1786467763,2179170,8,,single
1786467764,1055540,29,,single
1786467766,1307580,90,,single
1786467767,1586800,23,,single
1786467769,1129190,131,,single
1786467771,1740300,10,,single
1786467772,1969080,5,,single
1786467774,1567800,19,,single
1786467775,1864950,22,,single
1786467777,2073910,21,,single
1786467778,1717770,5,,single
1786467780,2869860,11,,single
1786467782,2840190,2,,single
1786467783,2124380,5,,single
1786467785,3373660,593,,single
1786467786,1405500,5,,single
1786467788,2714620,7,,single
1786467789,620,1858,,single
1786467791,1089980,135,,single
1786467793,1118200,4450,,single
1786467794,413150,66733,,single
1786467796,400,575,,single
1786467797,1794680,3159,,single
1786467799,3164500,11501,,single
1786467800,2231450,315,,single
1786467802,1145360,3915,,single
1786467803,546560,279,,single
1786467805,374320,4135,,single
1786467806,2694490,24657,,single
1786467807,2246340,16437,,single
1786467809,1623730,294194,,single
1786467810,220,1946,,single
1786467812,420,49,,single
1786467814,3830,78,,single
1786467815,15710,11,,single
1786467817,31270,2,,single
1786467818,40800,119,,single
1786467820,200010,6,,single
1786467822,200710,274,,single
1786467823,204030,52,,single
1786467824,207690,6,,single
1786467826,208200,123,,single
1786467827,211420,143,,single
1786467829,214490,275,,single
1786467831,219990,12654,,single
1786467832,227000,6,,single
1786467833,236430,229,,single
1786467835,237740,2,,single
1786467837,238960,61631,,single
1786467838,239430,1,,single
1786467840,250600,3,,single
1786467841,251270,7,,single
1786467843,264380,24,,single
1786467844,265210,11,,single
1786467846,265610,14,,single
1786467847,274520,142,,single
1786467849,282140,113,,single
1786467850,303610,8,,single
1786467852,310360,53,,single
1786467853,315810,11,,single
1786467855,323470,103,,single
1786467857,324160,94,,single
1786467858,333600,48,,single
1786467859,335300,1840,,single
1786467861,337340,8,,single
1786467863,339190,5,,single
1786467864,345180,7,,single
1786467866,351970,38,,single
1786467867,353330,1,,single
1786467869,359510,31,,single
1786467870,362890,666,,single
1786467871,367500,473,,single
1786467873,373770,3,,single
1786467874,384190,17,,single
1786467876,385800,21,,single
1786467877,399810,39,,single
1786467879,409660,1,,single
1786467880,418030,220,,single
1786467881,418370,1397,,single
1786467883,430960,2,,single
1786467884,477870,6,,single
1786467886,480490,591,,single
1786467887,483980,20,,single
1786467889,487430,1,,single
1786467890,501590,55,,single
1786467892,508550,4,,single
1786467893,524910,9,,single
1786467895,526870,17086,,single
1786467896,527430,161,,single
1786467898,544330,4,,single
1786467899,550010,13,,single
1786467900,562360,28,,single
1786467902,568770,8,,single
1786467903,570940,2508,,single
1786467905,580200,2,,single
1786467906,582010,15728,,single
1786467908,583470,12,,single
1786467909,593150,9,,single
1786467910,602700,4,,single
1786467912,635940,44,,single
1786467913,642090,2,,single
1786467915,654880,5,,single
1786467916,665370,5,,single
1786467918,674140,78,,single
1786467919,691450,2,,single
1786467920,711660,16,,single
1786467922,729660,6,,single
1786467923,736570,2,,single
1786467925,745920,123,,single
1786467926,751780,294,,single
1786467928,764790,36,,single
1786467929,768200,243,,single
1786467930,802880,35,,single
1786467932,814370,135,,single
1786467933,851850,502,,single
1786467935,892970,18965,,single
1786467936,894940,19,,single
1786467937,899440,59,,single
1786467939,899770,989,,single
1786467940,913740,21,,single
1786467941,920320,0,,single
1786467943,924070,2,,single
1786467944,951000,2,,single
1786467946,951440,68,,single
1786467947,969760,3,,single
1786467948,973230,37,,single
1786467950,976730,4476,,single
1786467951,983870,297,,single
1786467953,1001270,209,,single
1786467954,1012570,2,,single
1786467955,1018850,1,,single
1786467957,1040420,7,,single
1786467958,1062520,920,,single
1786467960,1067310,7,,single
1786467961,1067850,25,,single
1786467963,1079260,69,,single
1786467964,1082710,25,,single
1786467966,1083790,4,,single
1786467967,1092700,9,,single
1786467969,1092710,25,,single
1786467970,1092720,23,,single
1786467971,1116580,7,,single
1786467973,1119840,3,,single
1786467974,1140270,21,,single
1786467975,1145350,4986,,single
1786467977,1158160,2329,,single
1786467978,1159690,228,,single
1786467980,1169040,3971,,single
1786467981,1172450,12,,single
1786467983,1177980,117,,single
1786467984,1213700,46,,single
1786467986,1218210,97,,single
1786467987,1230140,87,,single
1786467988,1237320,164,,single
1786467990,1240210,127,,single
1786467991,1245560,144,,single
1786467993,1245620,31410,,single
1786467994,1272840,5,,single
1786467995,1277400,190,,single
1786467997,1280930,75,,single
1786467998,1307550,80,,single
1786468000,1321440,148,,single
1786468001,1337010,50,,single
1786468002,1364960,23,,single
1786468004,1369340,9,,single
1786468005,1374490,3891,,single
1786468007,1380420,12,,single
1786468008,1382070,52,,single
1786468010,1441550,9,,single
1786468011,1446780,6581,,single
1786468012,1488200,170,,single
1786468014,1516240,3,,single
1786468015,1518810,2,,single
1786468017,1549550,1,,single
1786468018,1566200,58,,single
1786468020,1597730,2,,single
1786468021,1599020,36,,single
1786468023,1614550,92,,single
1786468024,1629520,529,,single
1786468026,1654660,5,,single
1786468028,1658150,134,,single
1786468029,1665190,14,,single
1786468031,1709880,13,,single
1786468032,1730590,10,,single
1786468034,1733060,1,,single
1786468035,1763250,371,,single
1786468036,1772830,11,,single
1786468038,1808680,141,,single
1786468039,1819460,8,,single
1786468041,1866180,8,,single
1786468042,1895350,14,,single
1786468044,1919460,5,,single
1786468045,1924360,36,,single
1786468047,1928980,69,,single
1786468048,1944570,7,,single
1786468049,1948280,318,,single
1786468051,2001120,5295,,single
1786468052,2142790,25960,,single
1786468054,2238040,5,,single
1786468055,2240080,4,,single
1786468057,2246880,21,,single
1786468058,2250060,4,,single
1786468059,2256450,5,,single
1786468061,2262610,2,,single
1786468062,2276930,242,,single
1786468064,2294130,10,,single
1786468065,2313240,1,,single
1786468066,2356560,110,,single
1786468068,2415010,182,,single
1786468069,2450700,25,,single
1786468071,2479320,5,,single
1786468072,2484130,3,,single
1786468074,2525380,93,,single
1786468075,2567870,2815,,single
1786468076,2637990,6,,single
1786468078,2754380,290,,single
1786468079,2788520,36,,single
1786468081,2877540,6,,single
1786468082,3027930,24,,single
1786468084,3069120,48,,single
1786468085,3069810,14,,single
1786468086,3087650,8,,single
1786468088,3263320,73,,single
1786468090,3290710,4,,single
1786468091,10,10665,,single
1786468093,70,815,,single
1786468094,240,3354,,single
1786468096,500,541,,single
1786468097,550,23478,,single
1786468099,2280,403,,single
1786468100,2310,1136,,single
1786468101,2600,54,,single
1786468103,3480,205,,single
1786468104,3590,2258,,single
1786468106,4000,34317,,single
1786468107,4580,241,,single
1786468109,6910,60,,single
1786468110,9420,933,,single
1786468112,13230,32,,single
1786468113,13240,17,,single
1786468115,22320,405,,single
1786468116,22330,610,,single
1786468117,22380,4337,,single
1786468119,22490,779,,single
1786468120,32440,169,,single
1786468122,32470,1415,,single
1786468123,33100,22,,single
1786468125,35140,804,,single
1786468126,40970,671,,single
1786468128,48700,3748,,single
1786468129,70400,19,,single
1786468131,72850,1488,,single
1786468132,105600,31457,,single
1786468134,107100,22,,single
1786468135,205100,999,,single
1786468137,206190,4,,single
1786468138,207610,203,,single
