ts,appid,concurrent,peak_in_game,src
1787857326,3376990,6,,single
1787857327,2070550,4,,single
1787857329,2179170,9,,single
1787857330,1055540,37,,single
1787857332,1307580,28,,single
1787857334,1586800,21,,single
1787857335,1129190,140,,single
1787857337,1740300,6,,single
1787857339,1969080,1,,single
1787857340,1567800,14,,single
1787857342,1864950,69,,single
1787857343,2073910,18,,single
1787857345,1717770,4,,single
1787857346,2869860,15,,single
1787857348,2840190,4,,single
1787857349,2124380,2,,single
1787857351,3373660,459,,single
1787857352,1405500,1,,single
1787857354,2714620,11,,single
1787857355,623080,4,,single
1787857357,620,1983,,single
1787857359,1089980,202,,single
1787857360,1118200,4530,,single
1787857361,413150,49892,,single
1787857363,400,528,,single
1787857364,1794680,2761,,single
1787857366,3164500,10839,,single
1787857367,2231450,296,,single
1787857369,1145360,3179,,single
1787857370,546560,282,,single
1787857371,374320,4155,,single
1787857373,2694490,19559,,single
1787857374,2246340,10121,,single
1787857376,1623730,129696,,single
1787857377,220,1905,,single
1787857378,420,55,,single
1787857380,3830,101,,single
1787857381,15710,10,,single
1787857383,31270,3,,single
1787857384,40800,205,,single
1787857386,200010,2,,single
1787857387,200710,203,,single
1787857389,204030,56,,single
1787857390,207690,10,,single
1787857392,208200,78,,single
1787857393,209370,0,,single
1787857395,211420,147,,single
1787857397,214490,465,,single
1787857398,219680,0,,single
1787857400,219990,7762,,single
1787857401,226740,0,,single
1787857402,227000,2,,single
1787857404,236430,243,,single
1787857406,237740,0,,single
1787857407,238960,27456,,single
1787857408,239430,2,,single
1787857410,250600,1,,single
1787857411,251270,2,,single
1787857413,261530,2,,single
1787857415,264380,24,,single
1787857416,265210,1,,single
1787857418,265610,10,,single
1787857419,274270,0,,single
1787857421,274520,180,,single
1787857422,282140,187,,single
1787857424,303610,6,,single
1787857425,310360,47,,single
1787857427,315810,11,,single
1787857428,323320,10,,single
1787857430,323470,67,,single
1787857431,324160,66,,single
1787857433,331870,0,,single
1787857434,333600,38,,single
1787857435,335300,1754,,single
1787857437,337340,11,,single
1787857438,339190,7,,single
1787857440,345180,12,,single
1787857441,351970,26,,single
1787857443,353330,0,,single
1787857444,359510,73,,single
1787857446,362890,717,,single
1787857447,367500,410,,single
1787857449,373770,6,,single
1787857450,377330,0,,single
1787857451,384190,14,,single
1787857453,385240,0,,single
1787857454,385800,20,,single
1787857456,399810,40,,single
1787857457,409660,0,,single
1787857459,418030,224,,single
1787857460,418370,1114,,single
1787857461,430960,1,,single
1787857463,467380,1,,single
1787857464,477870,7,,single
1787857466,480490,395,,single
1787857467,483980,13,,single
1787857469,487430,2,,single
1787857470,501590,31,,single
1787857472,506870,3,,single
1787857473,508550,2,,single
1787857475,524910,15,,single
1787857476,526870,18787,,single
1787857478,527430,233,,single
1787857479,544330,6,,single
1787857481,550010,15,,single
1787857482,562360,22,,single
1787857484,563840,3,,single
1787857485,568770,12,,single
1787857487,570940,2485,,single
1787857488,580200,4,,single
1787857489,582010,8287,,single
1787857491,583470,17,,single
1787857492,593150,14,,single
1787857494,602700,0,,single
1787857495,635940,37,,single
1787857497,642090,3,,single
1787857498,654880,5,,single
1787857500,665370,10,,single
1787857501,674140,113,,single
1787857503,691450,3,,single
1787857504,711660,10,,single
1787857506,729660,4,,single
1787857507,736570,1,,single
1787857509,745920,151,,single
1787857510,751780,246,,single
1787857512,764790,36,,single
1787857513,768200,217,,single
1787857515,802880,19,,single
1787857517,814370,111,,single
1787857518,829280,2,,single
1787857520,851850,346,,single
1787857521,892970,20632,,single
1787857524,894940,22,,single
1787857525,899440,25,,single
1787857527,899770,947,,single
1787857528,910630,1,,single
1787857530,913740,23,,single
1787857531,920320,1,,single
1787857533,924070,1,,single
1787857534,951000,0,,single
1787857536,951440,67,,single
1787857538,963000,2,,single
1787857539,969760,3,,single
1787857541,973230,93,,single
1787857542,976730,4090,,single
1787857544,983870,299,,single
1787857545,1001270,206,,single
1787857547,1012570,1,,single
1787857549,1018850,2,,single
1787857550,1040420,13,,single
1787857552,1047220,0,,single
1787857553,1062520,836,,single
1787857555,1067310,2,,single
1787857556,1067850,26,,single
1787857558,1079260,85,,single
1787857559,1082710,33,,single
1787857561,1083790,1,,single
1787857562,1092700,7,,single
1787857564,1092710,24,,single
1787857565,1092720,27,,single
1787857567,1116580,5,,single
1787857568,1119840,3,,single
1787857570,1140270,15,,single
1787857571,1145350,4202,,single
1787857572,1158160,2054,,single
1787857574,1159690,204,,single
1787857576,1169040,1599,,single
1787857577,1171320,0,,single
1787857579,1172450,11,,single
1787857580,1177980,74,,single
1787857582,1213700,21,,single
1787857583,1218210,127,,single
1787857585,1230140,75,,single
1787857586,1237320,368,,single
1787857588,1240210,48,,single
1787857589,1245560,147,,single
1787857591,1245620,23464,,single
1787857593,1272840,3,,single
1787857594,1277400,137,,single
1787857596,1280930,109,,single
1787857597,1307550,66,,single
1787857599,1321440,142,,single
1787857600,1337010,16,,single
1787857602,1364960,16,,single
1787857603,1369340,10,,single
1787857605,1374490,3473,,single
1787857606,1380420,21,,single
1787857608,1382070,45,,single
1787857609,1441550,7,,single
1787857611,1446780,3294,,single
1787857612,1488200,209,,single
1787857614,1516240,1,,single
1787857615,1518810,2,,single
1787857617,1549550,3,,single
1787857618,1566200,38,,single
1787857619,1597730,4,,single
1787857621,1599020,15,,single
1787857622,1614550,87,,single
1787857624,1629520,317,,single
1787857626,1654660,5,,single
1787857628,1658150,169,,single
1787857629,1665190,6,,single
1787857631,1709880,10,,single
1787857632,1730590,4,,single
1787857634,1733060,3,,single
1787857635,1763250,464,,single
1787857636,1772830,9,,single
1787857638,1808680,39,,single
1787857640,1819460,8,,single
1787857641,1866180,6,,single
1787857643,1895350,20,,single
1787857644,1919460,16,,single
1787857646,1924360,14,,single
1787857647,1928980,81,,single
1787857649,1944570,9,,single
1787857650,1945250,0,,single
1787857652,1948280,487,,single
1787857653,2001120,2944,,single
1787857654,2142790,16579,,single
1787857656,2238040,2,,single
1787857657,2240080,7,,single
1787857659,2246880,23,,single
1787857661,2250060,2,,single
1787857662,2256450,5,,single
1787857664,2262610,4,,single
1787857665,2276930,248,,single
1787857667,2294130,10,,single
1787857668,2313240,2,,single
1787857670,2354600,5,,single
1787857671,2356500,3,,single
1787857673,2356560,78,,single
1787857675,2415010,166,,single
1787857676,2450700,19,,single
1787857678,2479320,6,,single
1787857679,2484130,9,,single
1787857681,2525380,129,,single
1787857682,2567870,2714,,single
1787857684,2637990,8,,single
1787857685,2754380,396,,single
1787857687,2788520,32,,single
1787857688,2877540,27,,single
1787857690,3027930,11,,single
1787857691,3069120,50,,single
1787857693,3069810,12,,single
1787857695,3087650,3,,single
1787857696,3263320,73,,single
1787857698,3290710,2,,single
1787857699,10,11539,,single
1787857701,70,863,,single
1787857702,240,3451,,single
1787857704,500,475,,single
1787857705,550,20529,,single
1787857707,2280,332,,single
1787857708,2310,518,,single
1787857710,2600,57,,single
1787857711,3480,228,,single
1787857712,3590,1919,,single
1787857714,4000,31847,,single
1787857715,4580,229,,single
1787857717,6910,66,,single
1787857718,9420,1079,,single
1787857720,13230,31,,single
1787857721,13240,24,,single
1787857723,22320,537,,single
1787857724,22330,598,,single
1787857726,22380,4020,,single
1787857727,22490,668,,single
1787857729,32440,189,,single
1787857731,32470,1527,,single
1787857732,33100,21,,single
1787857734,35140,684,,single
1787857735,40970,737,,single
1787857737,48700,3180,,single
1787857738,70400,15,,single
1787857739,72850,1697,,single
1787857741,105600,48559,,single
1787857742,107100,27,,single
1787857744,205100,741,,single
1787857745,206190,3,,single
1787857747,207610,516,,single
1787857748,214560,4,,single
1787857749,219150,419,,single
1787857751,219740,844,,single
1787857752,223470,994,,single
1787857754,227300,43413,,single
1787857755,230290,356,,single
1787857757,233860,5264,,single
1787857758,236090,14,,single
1787857759,238460,104,,single
1787857761,239030,460,,single
1787857762,239140,4078,,single
1787857764,242680,151,,single
1787857765,242760,4160,,single
1787857767,246420,278,,single
1787857768,246840,44,,single
1787857770,250320,114,,single
1787857771,250900,65911,,single
1787857773,253230,150,,single
1787857774,260750,16,,single
1787857776,261030,120,,single
1787857777,264200,7,,single
1787857779,264710,2478,,single
1787857780,268910,2510,,single
1787857781,270880,7114,,single
1787857783,274190,188,,single
1787857784,280220,145,,single
1787857786,284160,24191,,single
1787857787,288160,38,,single
1787857789,294100,27006,,single
1787857790,303590,2,,single
1787857792,304430,91,,single
1787857793,312530,102,,single
1787857794,312990,14,,single
1787857796,319630,506,,single
1787857797,337320,288,,single
1787857799,341800,145,,single
1787857800,351640,0,,single
1787857801,360740,9,,single
1787857803,362680,149,,single
1787857804,367520,7359,,single
1787857806,397740,13,,single
1787857807,407900,2,,single
1787857809,411960,8,,single
1787857810,412830,264,,single
1787857812,413410,356,,single
