ts,appid,concurrent,peak_in_game,src
1786265713,3376990,23,,single
1786265715,2070550,4,,single
1786265716,2179170,7,,single
1786265718,1055540,36,,single
1786265719,1307580,149,,single
1786265721,1586800,17,,single
1786265722,1129190,88,,single
1786265723,1740300,10,,single
1786265725,1969080,4,,single
1786265726,1567800,22,,single
1786265728,1864950,13,,single
1786265729,2073910,15,,single
1786265731,1717770,0,,single
1786265732,2869860,9,,single
1786265733,2840190,2,,single
1786265735,2124380,3,,single
1786265736,3373660,422,,single
1786265738,1405500,10,,single
1786265739,2714620,7,,single
1786265740,620,1365,,single
1786265742,1089980,93,,single
1786265743,1118200,2818,,single
1786265745,413150,83911,,single
1786265746,400,381,,single
1786265747,1794680,3276,,single
1786265749,3164500,8411,,single
1786265750,2231450,190,,single
1786265752,1145360,3618,,single
1786265753,546560,263,,single
1786265754,374320,3875,,single
1786265756,2694490,22156,,single
1786265757,2246340,19958,,single
1786265758,1623730,347934,,single
1786265760,220,1329,,single
1786265761,420,27,,single
1786265763,3830,70,,single
1786265764,15710,3,,single
1786265765,31270,5,,single
1786265767,40800,52,,single
1786265768,200010,1,,single
1786265770,200710,289,,single
1786265771,204030,28,,single
1786265773,207690,8,,single
1786265774,208200,73,,single
1786265775,211420,89,,single
1786265777,214490,167,,single
1786265778,219990,15033,,single
1786265780,227000,7,,single
1786265781,236430,180,,single
1786265783,238960,52946,,single
1786265784,239430,0,,single
1786265786,250600,7,,single
1786265787,251270,4,,single
1786265789,264380,18,,single
1786265790,265210,8,,single
1786265791,265610,15,,single
1786265793,274520,106,,single
1786265794,282140,75,,single
1786265795,303610,8,,single
1786265797,310360,42,,single
1786265798,315810,21,,single
1786265800,323470,55,,single
1786265801,324160,115,,single
1786265803,333600,32,,single
1786265804,335300,1471,,single
1786265805,337340,26,,single
1786265807,339190,2,,single
1786265808,345180,10,,single
1786265810,351970,47,,single
1786265811,353330,1,,single
1786265813,359510,26,,single
1786265814,362890,535,,single
1786265815,367500,449,,single
1786265817,373770,3,,single
1786265818,384190,15,,single
1786265820,385800,19,,single
1786265821,399810,25,,single
1786265822,418030,238,,single
1786265824,418370,1467,,single
1786265825,430960,7,,single
1786265827,477870,9,,single
1786265828,480490,509,,single
1786265829,483980,18,,single
1786265831,487430,0,,single
1786265832,501590,40,,single
1786265834,508550,3,,single
1786265835,524910,10,,single
1786265836,526870,15852,,single
1786265838,527430,135,,single
1786265839,544330,4,,single
1786265841,550010,4,,single
1786265842,562360,7,,single
1786265844,568770,7,,single
1786265845,570940,1960,,single
1786265846,580200,8,,single
1786265848,582010,21341,,single
1786265849,583470,10,,single
1786265851,593150,7,,single
1786265852,602700,1,,single
1786265854,635940,45,,single
1786265855,642090,3,,single
1786265857,654880,9,,single
1786265858,665370,3,,single
1786265859,674140,56,,single
1786265861,691450,6,,single
1786265862,711660,8,,single
1786265864,729660,0,,single
1786265865,736570,1,,single
1786265867,745920,80,,single
1786265868,751780,237,,single
1786265869,764790,30,,single
1786265871,768200,157,,single
1786265874,802880,47,,single
1786265875,814370,138,,single
1786265877,851850,526,,single
1786265878,892970,13498,,single
1786265881,894940,6,,single
1786265883,899440,80,,single
1786265884,899770,1045,,single
1786265886,913740,20,,single
1786265887,920320,5,,single
1786265889,924070,1,,single
1786265890,951000,1,,single
1786265892,951440,65,,single
1786265893,969760,0,,single
1786265894,973230,23,,single
1786265896,976730,4263,,single
1786265897,983870,323,,single
1786265899,1001270,106,,single
1786265900,1012570,1,,single
1786265901,1018850,0,,single
1786265903,1040420,9,,single
1786265904,1062520,1254,,single
1786265906,1067310,1,,single
1786265907,1067850,12,,single
1786265909,1079260,39,,single
1786265910,1082710,34,,single
1786265911,1083790,1,,single
1786265913,1092700,5,,single
1786265914,1092710,17,,single
1786265916,1092720,14,,single
1786265917,1116580,14,,single
1786265919,1119840,5,,single
1786265920,1140270,8,,single
1786265921,1145350,4663,,single
1786265923,1158160,2234,,single
1786265924,1159690,165,,single
1786265926,1169040,4440,,single
1786265927,1172450,20,,single
1786265929,1177980,107,,single
1786265930,1213700,44,,single
1786265932,1218210,73,,single
1786265933,1230140,106,,single
1786265934,1237320,100,,single
1786265936,1240210,217,,single
1786265937,1245560,108,,single
1786265939,1245620,30314,,single
1786265940,1272840,6,,single
1786265942,1277400,206,,single
1786265943,1280930,126,,single
