ts,appid,concurrent,peak_in_game,src
1787719885,3376990,5,,single
1787719886,2070550,7,,single
1787719887,2179170,5,,single
1787719889,1055540,17,,single
1787719890,1307580,31,,single
1787719892,1586800,10,,single
1787719893,1129190,128,,single
1787719894,1740300,8,,single
1787719896,1969080,2,,single
1787719897,1567800,13,,single
1787719898,1864950,81,,single
1787719900,2073910,8,,single
1787719901,1717770,0,,single
1787719902,2869860,13,,single
1787719904,2840190,3,,single
1787719905,2124380,4,,single
1787719907,3373660,407,,single
1787719908,1405500,6,,single
1787719909,2714620,4,,single
1787719911,623080,1,,single
1787719912,620,1024,,single
1787719913,1089980,93,,single
1787719915,1118200,2030,,single
1787719916,413150,47685,,single
1787719917,400,251,,single
1787719919,1794680,2205,,single
1787719920,3164500,8152,,single
1787719921,2231450,191,,single
1787719923,1145360,2401,,single
1787719924,546560,154,,single
1787719926,374320,2777,,single
1787719927,2694490,11067,,single
1787719928,2246340,9986,,single
1787719930,1623730,111531,,single
1787719931,220,900,,single
1787719932,420,23,,single
1787719934,3830,67,,single
1787719935,15710,1,,single
1787719936,31270,3,,single
1787719938,40800,87,,single
1787719939,200010,1,,single
1787719941,200710,177,,single
1787719942,204030,21,,single
1787719943,207690,5,,single
1787719945,208200,47,,single
1787719946,209370,0,,single
1787719947,211420,73,,single
1787719949,214490,275,,single
1787719950,219680,0,,single
1787719952,219990,5443,,single
1787719953,226740,0,,single
1787719954,227000,2,,single
1787719956,236430,104,,single
1787719957,237740,1,,single
1787719958,238960,14411,,single
1787719960,239430,3,,single
1787719961,250600,3,,single
1787719962,251270,2,,single
1787719964,261530,1,,single
1787719965,264380,16,,single
1787719966,265210,0,,single
1787719968,265610,13,,single
1787719969,274270,0,,single
1787719971,274520,105,,single
1787719972,282140,80,,single
1787719974,303610,5,,single
1787719975,310360,37,,single
1787719976,315810,11,,single
1787719978,323320,2,,single
1787719979,323470,37,,single
1787719980,324160,84,,single
1787719982,331870,2,,single
1787719983,333600,36,,single
1787719985,335300,1158,,single
1787719986,337340,6,,single
1787719987,339190,6,,single
1787719989,345180,5,,single
1787719990,351970,17,,single
1787719991,353330,2,,single
1787719993,359510,64,,single
1787719994,362890,325,,single
1787719996,367500,270,,single
1787719997,373770,0,,single
1787719998,377330,0,,single
1787720000,384190,8,,single
1787720001,385240,0,,single
1787720003,385800,18,,single
1787720004,399810,19,,single
1787720005,409660,0,,single
1787720007,418030,118,,single
1787720008,418370,780,,single
1787720009,430960,1,,single
1787720011,467380,4,,single
1787720012,477870,3,,single
1787720014,480490,253,,single
1787720015,483980,10,,single
1787720017,487430,1,,single
1787720018,501590,11,,single
1787720019,506870,1,,single
1787720021,508550,3,,single
1787720022,524910,6,,single
1787720024,526870,9544,,single
1787720025,527430,77,,single
1787720027,544330,3,,single
1787720028,550010,7,,single
1787720030,562360,30,,single
1787720031,563840,1,,single
1787720032,568770,10,,single
1787720034,570940,1687,,single
1787720035,580200,4,,single
1787720036,582010,10261,,single
1787720038,583470,7,,single
1787720039,593150,7,,single
1787720040,602700,0,,single
1787720042,635940,27,,single
1787720043,642090,3,,single
1787720044,654880,6,,single
1787720046,665370,7,,single
1787720047,674140,64,,single
1787720048,691450,3,,single
1787720050,711660,4,,single
1787720051,729660,1,,single
1787720053,736570,2,,single
1787720054,745920,61,,single
1787720055,751780,165,,single
1787720057,764790,22,,single
1787720058,768200,76,,single
1787720060,802880,20,,single
1787720061,814370,91,,single
1787720062,829280,2,,single
1787720064,851850,279,,single
1787720065,892970,9755,,single
1787720066,894940,14,,single
1787720068,899440,39,,single
1787720069,899770,604,,single
1787720071,910630,1,,single
1787720072,913740,31,,single
1787720073,920320,1,,single
1787720075,924070,1,,single
1787720076,951000,1,,single
1787720078,951440,19,,single
1787720079,963000,3,,single
1787720080,969760,0,,single
1787720082,973230,49,,single
1787720083,976730,4920,,single
1787720085,983870,130,,single
1787720087,1001270,41,,single
1787720088,1012570,0,,single
1787720090,1018850,7,,single
1787720091,1040420,9,,single
