ts,appid,concurrent,peak_in_game,src
1787104176,3376990,18,,single
1787104178,2070550,10,,single
1787104179,2179170,6,,single
1787104181,1055540,30,,single
1787104182,1307580,31,,single
1787104184,1586800,12,,single
1787104185,1129190,134,,single
1787104187,1740300,16,,single
1787104189,1969080,1,,single
1787104190,1567800,5,,single
1787104192,1864950,37,,single
1787104193,2073910,19,,single
1787104195,1717770,3,,single
1787104196,2869860,27,,single
1787104198,2840190,3,,single
1787104199,2124380,5,,single
1787104201,3373660,662,,single
1787104202,1405500,4,,single
1787104204,2714620,10,,single
1787104205,623080,2,,single
1787104207,620,1292,,single
1787104208,1089980,98,,single
1787104209,1118200,3272,,single
1787104211,413150,47984,,single
1787104212,400,377,,single
1787104214,1794680,2582,,single
1787104215,3164500,11580,,single
1787104217,2231450,293,,single
1787104219,1145360,2856,,single
1787104220,546560,168,,single
1787104221,374320,3208,,single
1787104223,2694490,14922,,single
1787104224,2246340,10611,,single
1787104226,1623730,180968,,single
1787104227,220,1194,,single
1787104229,420,39,,single
1787104230,3830,61,,single
1787104232,15710,2,,single
1787104234,31270,0,,single
1787104235,40800,71,,single
1787104237,200010,2,,single
1787104238,200710,181,,single
1787104240,204030,36,,single
1787104241,207690,4,,single
1787104243,208200,80,,single
1787104244,211420,121,,single
1787104246,214490,296,,single
1787104247,219680,0,,single
1787104249,219990,7348,,single
1787104250,226740,2,,single
1787104252,227000,0,,single
1787104254,236430,195,,single
1787104255,237740,2,,single
1787104257,238960,25789,,single
1787104258,239430,2,,single
1787104260,250600,0,,single
1787104261,251270,2,,single
1787104263,261530,0,,single
1787104265,264380,13,,single
1787104266,265210,2,,single
1787104268,265610,13,,single
1787104269,274270,0,,single
1787104271,274520,86,,single
1787104272,282140,96,,single
1787104273,303610,1,,single
1787104275,310360,39,,single
1787104276,315810,8,,single
1787104278,323470,124,,single
1787104279,324160,64,,single
1787104281,331870,2,,single
1787104282,333600,30,,single
1787104284,335300,1627,,single
1787104285,337340,7,,single
1787104287,339190,4,,single
1787104289,345180,8,,single
1787104290,351970,38,,single
1787104292,353330,1,,single
1787104293,359510,32,,single
1787104295,362890,412,,single
1787104296,367500,377,,single
1787104297,373770,1,,single
1787104299,384190,24,,single
1787104301,385800,14,,single
1787104302,399810,12,,single
1787104303,409660,0,,single
1787104305,418030,137,,single
1787104306,418370,941,,single
1787104308,430960,2,,single
1787104309,467380,2,,single
1787104311,477870,2,,single
1787104312,480490,364,,single
1787104314,483980,17,,single
1787104315,487430,1,,single
1787104317,501590,23,,single
1787104318,506870,2,,single
1787104320,508550,4,,single
1787104321,524910,7,,single
1787104323,526870,13393,,single
1787104324,527430,208,,single
1787104326,544330,2,,single
1787104327,550010,13,,single
1787104329,562360,32,,single
1787104331,563840,4,,single
1787104333,568770,15,,single
1787104335,570940,2158,,single
1787104336,580200,5,,single
1787104338,582010,9093,,single
1787104339,583470,16,,single
1787104341,593150,13,,single
1787104342,602700,3,,single
1787104344,635940,28,,single
1787104345,642090,2,,single
1787104347,654880,22,,single
1787104348,665370,3,,single
1787104350,674140,66,,single
1787104351,691450,5,,single
1787104353,711660,5,,single
1787104354,729660,5,,single
1787104356,736570,2,,single
1787104357,745920,111,,single
1787104359,751780,229,,single
1787104360,764790,33,,single
1787104361,768200,130,,single
1787104363,802880,35,,single
1787104365,814370,130,,single
1787104366,829280,4,,single
1787104368,851850,324,,single
1787104369,892970,14304,,single
1787104370,894940,22,,single
1787104372,899440,36,,single
1787104374,899770,672,,single
1787104375,910630,2,,single
1787104377,913740,29,,single
1787104378,920320,1,,single
1787104380,924070,1,,single
1787104381,951000,0,,single
1787104383,951440,33,,single
1787104384,969760,1,,single
1787104386,973230,43,,single
1787104387,976730,7450,,single
1787104389,983870,159,,single
1787104391,1001270,88,,single
1787104392,1012570,0,,single
1787104394,1018850,6,,single
1787104395,1040420,3,,single
1787104396,1062520,642,,single
1787104398,1067310,6,,single
1787104400,1067850,19,,single
1787104401,1079260,30,,single
1787104403,1082710,66,,single
1787104404,1083790,4,,single
1787104406,1092700,13,,single
1787104407,1092710,14,,single
1787104409,1092720,18,,single
1787104410,1116580,3,,single
1787104412,1119840,1,,single
1787104413,1140270,12,,single
1787104415,1145350,3846,,single
1787104416,1158160,2124,,single
1787104418,1159690,80,,single
1787104419,1169040,2115,,single
1787104421,1171320,1,,single
1787104422,1172450,10,,single
1787104424,1177980,76,,single
1787104425,1213700,16,,single
1787104426,1218210,71,,single
1787104428,1230140,42,,single
1787104430,1237320,271,,single
1787104431,1240210,57,,single
1787104433,1245560,129,,single
1787104434,1245620,24520,,single
1787104436,1272840,2,,single
1787104437,1277400,111,,single
1787104439,1280930,63,,single
1787104441,1307550,57,,single
1787104442,1321440,137,,single
1787104443,1337010,20,,single
1787104445,1364960,4,,single
1787104446,1369340,7,,single
1787104448,1374490,4172,,single
1787104449,1380420,12,,single
1787104451,1382070,33,,single
1787104452,1441550,3,,single
1787104454,1446780,3980,,single
1787104455,1488200,157,,single
1787104457,1516240,2,,single
1787104458,1518810,4,,single
1787104460,1549550,1,,single
1787104461,1566200,87,,single
1787104462,1597730,2,,single
1787104464,1599020,10,,single
1787104465,1614550,58,,single
1787104467,1629520,311,,single
1787104468,1654660,9,,single
1787104470,1658150,129,,single
1787104471,1665190,9,,single
1787104473,1709880,8,,single
1787104474,1730590,4,,single
1787104476,1733060,1,,single
1787104477,1763250,469,,single
1787104479,1772830,5,,single
1787104480,1808680,18,,single
1787104482,1819460,5,,single
1787104484,1866180,11,,single
1787104485,1895350,29,,single
1787104487,1919460,10,,single
1787104488,1924360,18,,single
1787104490,1928980,77,,single
1787104491,1944570,6,,single
1787104493,1948280,244,,single
1787104494,2001120,1871,,single
1787104496,2142790,24610,,single
1787104497,2238040,2,,single
1787104499,2240080,3,,single
1787104500,2246880,22,,single
1787104502,2250060,4,,single
1787104503,2256450,0,,single
1787104505,2262610,6,,single
1787104506,2276930,197,,single
1787104508,2294130,11,,single
1787104509,2313240,2,,single
1787104511,2354600,1,,single
1787104512,2356560,84,,single
1787104514,2415010,166,,single
1787104515,2450700,5,,single
1787104517,2479320,5,,single
1787104518,2484130,11,,single
1787104520,2525380,50,,single
1787104521,2567870,799,,single
1787104523,2637990,13,,single
1787104524,2754380,460,,single
1787104526,2788520,36,,single
1787104527,2877540,40,,single
1787104529,3027930,20,,single
1787104530,3069120,27,,single
1787104534,3069810,12,,single
1787104536,3087650,1,,single
1787104542,3263320,63,,single
1787104543,3290710,3,,single
1787104545,10,4823,,single
1787104550,70,696,,single
1787104551,240,1741,,single
1787104553,500,491,,single
1787104554,550,30613,,single
1787104556,2280,314,,single
1787104557,2310,499,,single
1787104559,2600,69,,single
1787104560,3480,347,,single
1787104562,3590,2201,,single
1787104564,4000,19737,,single
1787104565,4580,135,,single
1787104567,6910,50,,single
1787104568,9420,550,,single
1787104570,13230,36,,single
1787104572,13240,15,,single
1787104573,22320,425,,single
1787104575,22330,524,,single
1787104576,22380,5154,,single
1787104578,22490,99,,single
1787104579,32440,195,,single
1787104581,32470,1364,,single
1787104582,33100,6,,single
1787104584,35140,630,,single
1787104585,40970,298,,single
1787104587,48700,2238,,single
1787104588,70400,17,,single
1787104590,72850,953,,single
1787104591,105600,26540,,single
1787104593,107100,20,,single
1787104594,205100,632,,single
1787104596,206190,1,,single
1787104597,207610,131,,single
1787104599,214560,1,,single
1787104600,219150,296,,single
1787104602,219740,970,,single
1787104603,223470,287,,single
1787104605,227300,11847,,single
1787104606,230290,303,,single
1787104607,233860,4487,,single
1787104609,236090,8,,single
1787104610,238460,94,,single
1787104612,239030,499,,single
1787104613,239140,2836,,single
1787104615,242680,154,,single
1787104616,242760,2607,,single
1787104618,246420,377,,single
1787104619,246840,73,,single
1787104621,250320,175,,single
1787104622,250900,57095,,single
1787104624,253230,168,,single
1787104625,260750,8,,single
1787104627,261030,41,,single
1787104628,264200,8,,single
1787104630,264710,1932,,single
1787104633,268910,2134,,single
1787104634,270880,8016,,single
1787104636,274190,141,,single
1787104637,280220,95,,single
1787104639,284160,15815,,single
1787104640,288160,39,,single
1787104642,294100,23011,,single
1787104644,303590,2,,single
1787104645,304430,93,,single
1787104647,312530,107,,single
1787104648,312990,16,,single
1787104649,319630,469,,single
1787104651,337320,189,,single
1787104652,341800,133,,single
1787104654,351640,1,,single
1787104655,360740,13,,single
1787104657,362680,84,,single
1787104658,367520,6513,,single
1787104660,397740,18,,single
1787104661,411960,8,,single
1787104663,412830,354,,single
1787104664,413410,339,,single
1787104665,418240,65,,single
1787104667,420530,86,,single
1787104669,424280,8,,single
1787104670,425580,23,,single
1787104671,427410,2945,,single
1787104673,427520,14117,,single
1787104674,433340,821,,single
1787104676,433950,2,,single
1787104678,434170,171,,single
1787104679,439490,3,,single
1787104681,447530,86,,single
1787104682,450540,200,,single
1787104684,457140,6085,,single
1787104685,460950,86,,single
1787104687,466300,79,,single
1787104688,466630,2,,single
1787104690,488860,136,,single
1787104691,504230,1631,,single
1787104693,508440,1245,,single
1787104694,512900,190,,single
1787104696,519860,38,,single
1787104697,521200,7,,single
1787104699,531510,60,,single
1787104700,541570,1530,,single
1787104702,548430,3717,,single
1787104703,553310,37,,single
1787104705,557630,3,,single
1787104706,588650,1638,,single
1787104708,593280,18,,single
1787104709,597170,215,,single
1787104711,597220,70,,single
1787104712,603960,25,,single
1787104714,610370,67,,single
1787104715,611760,5,,single
1787104717,615120,0,,single
1787104718,617670,21,,single
1787104720,636480,548,,single
1787104721,646570,5691,,single
1787104723,647960,154,,single
1787104724,667970,156,,single
1787104726,668350,10,,single
1787104727,683320,57,,single
1787104729,732690,19,,single
1787104730,736260,173,,single
1787104732,745880,7,,single
1787104733,760890,6,,single
1787104735,774181,77,,single
1787104736,774801,777,,single
1787104738,787480,611,,single
1787104739,791470,11,,single
1787104741,799640,5,,single
1787104742,824600,6,,single
1787104744,850190,204,,single
