ts,appid,concurrent,peak_in_game,src
1786984427,3376990,26,,single
1786984429,2070550,10,,single
1786984430,2179170,9,,single
1786984432,1055540,37,,single
1786984433,1307580,76,,single
1786984434,1586800,26,,single
1786984436,1129190,151,,single
1786984437,1740300,8,,single
1786984439,1969080,3,,single
1786984441,1567800,20,,single
1786984442,1864950,17,,single
1786984443,2073910,26,,single
1786984445,1717770,5,,single
1786984446,2869860,14,,single
1786984448,2840190,1,,single
1786984449,2124380,2,,single
1786984451,3373660,542,,single
1786984452,1405500,5,,single
1786984454,2714620,7,,single
1786984455,623080,4,,single
1786984457,620,1866,,single
1786984458,1089980,125,,single
1786984459,1118200,4703,,single
1786984461,413150,71614,,single
1786984462,400,525,,single
1786984463,1794680,2984,,single
1786984465,3164500,10511,,single
1786984466,2231450,270,,single
1786984468,1145360,3711,,single
1786984469,546560,306,,single
1786984470,374320,4438,,single
1786984472,2694490,22318,,single
1786984473,2246340,16637,,single
1786984474,1623730,232739,,single
1786984476,220,1905,,single
1786984477,420,43,,single
1786984479,3830,66,,single
1786984480,15710,8,,single
1786984481,31270,2,,single
1786984483,40800,93,,single
1786984484,200010,4,,single
1786984486,200710,259,,single
1786984487,204030,48,,single
1786984488,207690,8,,single
1786984490,208200,91,,single
1786984491,211420,148,,single
1786984493,214490,259,,single
1786984494,219680,0,,single
1786984495,219990,11297,,single
1786984497,226740,1,,single
1786984498,227000,2,,single
1786984500,236430,203,,single
1786984501,237740,0,,single
1786984503,238960,46411,,single
1786984504,239430,1,,single
1786984506,250600,2,,single
1786984507,251270,3,,single
1786984508,261530,2,,single
1786984510,264380,20,,single
1786984511,265210,3,,single
1786984513,265610,16,,single
1786984514,274270,1,,single
1786984515,274520,125,,single
1786984517,282140,88,,single
1786984518,303610,10,,single
1786984520,310360,55,,single
1786984521,315810,26,,single
1786984523,323470,79,,single
1786984524,324160,110,,single
1786984525,331870,4,,single
1786984527,333600,39,,single
1786984528,335300,1894,,single
1786984529,337340,9,,single
1786984531,339190,9,,single
1786984532,345180,12,,single
1786984534,351970,36,,single
1786984535,353330,1,,single
1786984537,359510,30,,single
1786984538,362890,702,,single
1786984539,367500,441,,single
1786984541,373770,1,,single
1786984542,384190,13,,single
1786984543,385800,20,,single
1786984545,399810,34,,single
1786984546,409660,0,,single
1786984548,418030,215,,single
1786984549,418370,1339,,single
1786984551,430960,2,,single
1786984552,467380,2,,single
1786984554,477870,8,,single
1786984555,480490,480,,single
1786984556,483980,20,,single
1786984558,487430,2,,single
1786984559,501590,43,,single
1786984561,506870,2,,single
1786984562,508550,1,,single
1786984564,524910,11,,single
1786984565,526870,19284,,single
1786984566,527430,334,,single
1786984568,544330,3,,single
1786984569,550010,12,,single
1786984571,562360,56,,single
1786984572,563840,1,,single
1786984574,568770,3,,single
1786984575,570940,2549,,single
1786984577,580200,6,,single
1786984578,582010,15825,,single
1786984580,583470,15,,single
1786984581,593150,12,,single
1786984583,602700,2,,single
1786984585,635940,40,,single
1786984586,642090,2,,single
