ts,appid,concurrent,peak_in_game,src
1786588881,3376990,22,,single
1786588883,2070550,8,,single
1786588884,2179170,11,,single
1786588886,1055540,28,,single
1786588887,1307580,66,,single
1786588889,1586800,18,,single
1786588890,1129190,121,,single
1786588892,1740300,15,,single
1786588893,1969080,3,,single
1786588894,1567800,12,,single
1786588896,1864950,22,,single
1786588897,2073910,15,,single
1786588899,1717770,1,,single
1786588900,2869860,24,,single
1786588902,2840190,5,,single
1786588903,2124380,6,,single
1786588905,3373660,693,,single
1786588906,1405500,5,,single
1786588908,2714620,8,,single
1786588909,620,1203,,single
1786588911,1089980,82,,single
1786588912,1118200,2771,,single
1786588913,413150,50496,,single
1786588915,400,393,,single
1786588916,1794680,2809,,single
1786588918,3164500,11738,,single
1786588919,2231450,261,,single
1786588920,1145360,2950,,single
1786588922,546560,157,,single
1786588923,374320,3126,,single
1786588924,2694490,14901,,single
1786588926,2246340,11764,,single
1786588927,1623730,238918,,single
1786588928,220,1074,,single
1786588930,420,37,,single
1786588931,3830,64,,single
1786588933,15710,9,,single
1786588934,31270,5,,single
1786588936,40800,84,,single
1786588937,200010,1,,single
1786588938,200710,198,,single
1786588940,204030,34,,single
1786588941,207690,6,,single
1786588943,208200,79,,single
1786588944,211420,105,,single
1786588946,214490,202,,single
1786588947,219990,8345,,single
1786588948,227000,1,,single
1786588950,236430,148,,single
1786588951,237740,3,,single
1786588952,238960,32471,,single
1786588954,239430,0,,single
1786588955,250600,1,,single
1786588957,251270,2,,single
1786588958,264380,9,,single
1786588960,265210,1,,single
1786588961,265610,22,,single
1786588963,274520,81,,single
1786588964,282140,83,,single
1786588965,303610,3,,single
1786588967,310360,47,,single
1786588968,315810,10,,single
1786588970,323470,126,,single
1786588971,324160,75,,single
1786588973,333600,25,,single
1786588974,335300,1522,,single
1786588976,337340,6,,single
1786588977,339190,8,,single
1786588979,345180,11,,single
1786588980,351970,32,,single
1786588982,353330,0,,single
1786588983,359510,45,,single
1786588985,362890,414,,single
1786588986,367500,390,,single
1786588988,373770,2,,single
1786588989,384190,9,,single
1786588990,385800,11,,single
1786588993,399810,22,,single
1786588994,409660,0,,single
1786588995,418030,136,,single
1786588997,418370,1035,,single
1786588998,430960,1,,single
1786589000,477870,5,,single
1786589003,480490,397,,single
1786589005,483980,17,,single
1786589006,487430,0,,single
1786589008,501590,21,,single
1786589009,508550,0,,single
1786589011,524910,4,,single
1786589012,526870,12684,,single
1786589014,527430,87,,single
1786589015,544330,4,,single
1786589017,550010,2,,single
1786589018,562360,152,,single
1786589019,568770,10,,single
1786589021,570940,1956,,single
1786589022,580200,4,,single
1786589024,582010,10522,,single
1786589025,583470,16,,single
1786589027,593150,9,,single
1786589028,602700,2,,single
1786589030,635940,36,,single
1786589031,642090,6,,single
1786589032,654880,17,,single
1786589034,665370,7,,single
1786589035,674140,58,,single
1786589037,691450,4,,single
1786589038,711660,5,,single
1786589040,729660,2,,single
1786589041,736570,3,,single
1786589042,745920,80,,single
1786589044,751780,195,,single
1786589046,764790,33,,single
1786589047,768200,117,,single
1786589049,802880,32,,single
1786589050,814370,125,,single
1786589051,851850,361,,single
1786589053,892970,13198,,single
1786589054,894940,20,,single
1786589056,899440,48,,single
1786589057,899770,631,,single
1786589058,913740,25,,single
1786589060,920320,3,,single
1786589061,924070,1,,single
1786589063,951000,1,,single
1786589064,951440,25,,single
1786589066,969760,2,,single
1786589067,973230,39,,single
1786589068,976730,7998,,single
1786589070,983870,182,,single
1786589071,1001270,55,,single
1786589073,1012570,3,,single
1786589074,1018850,4,,single
1786589075,1040420,4,,single
1786589077,1062520,708,,single
1786589078,1067310,4,,single
1786589080,1067850,22,,single
1786589081,1079260,29,,single
1786589083,1082710,49,,single
1786589084,1083790,5,,single
1786589085,1092700,8,,single
1786589087,1092710,16,,single
1786589089,1092720,14,,single
1786589090,1116580,3,,single
1786589092,1119840,1,,single
1786589093,1140270,31,,single
1786589094,1145350,3951,,single
1786589096,1158160,2035,,single
1786589097,1159690,105,,single
1786589099,1169040,3120,,single
1786589100,1172450,4,,single
1786589102,1177980,72,,single
1786589103,1213700,29,,single
1786589104,1218210,82,,single
1786589106,1230140,65,,single
1786589107,1237320,151,,single
1786589109,1240210,65,,single
1786589110,1245560,121,,single
1786589111,1245620,23976,,single
1786589113,1272840,4,,single
1786589114,1277400,145,,single
1786589116,1280930,69,,single
1786589117,1307550,75,,single
1786589118,1321440,115,,single
1786589120,1337010,13,,single
1786589121,1364960,8,,single
1786589123,1369340,10,,single
1786589124,1374490,3887,,single
1786589126,1380420,5,,single
1786589127,1382070,37,,single
1786589128,1441550,7,,single
1786589130,1446780,4864,,single
1786589131,1488200,165,,single
1786589133,1516240,2,,single
1786589134,1518810,6,,single
1786589136,1549550,1,,single
1786589137,1566200,68,,single
1786589138,1597730,4,,single
1786589140,1599020,17,,single
1786589141,1614550,50,,single
1786589143,1629520,474,,single
1786589144,1654660,8,,single
1786589145,1658150,112,,single
1786589147,1665190,16,,single
1786589148,1709880,11,,single
1786589150,1730590,5,,single
1786589151,1733060,1,,single
1786589153,1763250,394,,single
1786589154,1772830,10,,single
1786589155,1808680,31,,single
1786589157,1819460,0,,single
1786589158,1866180,3,,single
1786589160,1895350,17,,single
1786589161,1919460,9,,single
1786589163,1924360,30,,single
1786589164,1928980,73,,single
1786589165,1944570,9,,single
1786589167,1948280,251,,single
1786589168,2001120,2448,,single
1786589170,2142790,26525,,single
1786589171,2238040,4,,single
1786589172,2240080,0,,single
1786589174,2246880,24,,single
1786589175,2250060,5,,single
1786589177,2256450,2,,single
1786589178,2262610,5,,single
1786589180,2276930,205,,single
1786589181,2294130,14,,single
1786589183,2313240,0,,single
1786589184,2356560,78,,single
1786589185,2415010,179,,single
1786589187,2450700,15,,single
1786589188,2479320,6,,single
1786589189,2484130,2,,single
1786589191,2525380,44,,single
1786589192,2567870,816,,single
1786589194,2637990,5,,single
1786589195,2754380,219,,single
1786589197,2788520,24,,single
1786589198,2877540,7,,single
1786589200,3027930,20,,single
1786589201,3069120,24,,single
1786589203,3069810,13,,single
1786589204,3087650,3,,single
1786589206,3263320,40,,single
1786589207,3290710,2,,single
1786589208,10,5008,,single
1786589210,70,673,,single
1786589211,240,1562,,single
1786589213,500,528,,single
1786589216,550,32792,,single
1786589217,2280,321,,single
1786589219,2310,781,,single
1786589221,2600,56,,single
1786589222,3480,255,,single
1786589224,3590,2360,,single
1786589226,4000,18844,,single
1786589228,4580,117,,single
1786589229,6910,53,,single
1786589231,9420,473,,single
1786589233,13230,38,,single
1786589234,13240,21,,single
1786589236,22320,393,,single
1786589237,22330,504,,single
1786589238,22380,5220,,single
1786589240,22490,101,,single
1786589241,32440,160,,single
1786589243,32470,1251,,single
1786589244,33100,15,,single
1786589246,35140,625,,single
1786589247,40970,293,,single
1786589249,48700,2294,,single
1786589250,70400,9,,single
1786589252,72850,793,,single
1786589253,105600,25926,,single
1786589254,107100,17,,single
1786589256,205100,791,,single
1786589258,206190,2,,single
1786589259,207610,126,,single
1786589261,214560,6,,single
1786589262,219150,281,,single
1786589264,219740,1068,,single
1786589266,223470,291,,single
1786589267,227300,11349,,single
1786589269,230290,268,,single
1786589270,233860,4668,,single
1786589272,236090,20,,single
1786589274,238460,123,,single
1786589275,239030,564,,single
1786589276,239140,3440,,single
1786589278,242680,136,,single
1786589280,242760,2578,,single
1786589281,246420,368,,single
1786589283,246840,66,,single
1786589284,250320,194,,single
1786589286,250900,62211,,single
1786589288,253230,156,,single
1786589289,260750,2,,single
1786589291,261030,51,,single
1786589293,264200,9,,single
1786589294,264710,1804,,single
1786589296,268910,2067,,single
1786589298,270880,7816,,single
1786589299,274190,181,,single
1786589302,280220,109,,single
1786589303,284160,15129,,single
1786589304,288160,50,,single
1786589306,294100,24124,,single
1786589307,304430,149,,single
1786589309,312530,112,,single
1786589310,312990,9,,single
1786589312,319630,467,,single
1786589313,337320,164,,single
1786589315,341800,132,,single
1786589316,351640,4,,single
1786589318,360740,15,,single
1786589319,362680,78,,single
1786589321,367520,6295,,single
1786589322,397740,18,,single
1786589323,411960,9,,single
1786589325,412830,329,,single
1786589326,413410,370,,single
1786589328,418240,63,,single
1786589329,420530,113,,single
1786589331,424280,8,,single
1786589332,425580,41,,single
1786589334,427410,2889,,single
1786589335,427520,13882,,single
1786589337,433340,843,,single
1786589339,434170,254,,single
1786589340,439490,5,,single
1786589342,447530,90,,single
1786589344,450540,211,,single
1786589345,457140,6813,,single
1786589347,460950,110,,single
1786589348,466300,39,,single
1786589351,466630,0,,single
1786589353,488860,159,,single
1786589354,504230,1619,,single
1786589356,508440,1294,,single
1786589357,512900,277,,single
1786589358,519860,30,,single
1786589360,521200,11,,single
1786589362,531510,63,,single
1786589363,541570,102,,single
1786589365,548430,3802,,single
1786589366,553310,34,,single
1786589368,557630,3,,single
1786589369,588650,1857,,single
1786589370,593280,25,,single
1786589372,597170,309,,single
1786589373,597220,56,,single
1786589375,603960,21,,single
1786589376,610370,127,,single
1786589378,611760,10,,single
1786589379,617670,11,,single
1786589381,636480,588,,single
1786589383,646570,6432,,single
1786589384,647960,166,,single
1786589386,667970,138,,single
1786589387,668350,11,,single
1786589389,683320,73,,single
1786589390,732690,21,,single
1786589391,736260,198,,single
1786589393,745880,4,,single
1786589394,760890,2,,single
1786589396,787480,721,,single
1786589397,791470,15,,single
1786589399,799640,0,,single
1786589400,824600,6,,single
1786589402,850190,183,,single
1786589403,851100,14,,single
1786589405,858210,77,,single
1786589406,883710,2128,,single
1786589408,897330,414,,single
1786589409,908520,179,,single
1786589410,909080,116,,single
1786589412,914710,29,,single
1786589413,926990,578,,single
1786589415,960090,9942,,single
1786589416,990630,52,,single
1786589418,1040200,687,,single
1786589419,1043340,11,,single
1786589421,1043810,53,,single
1786589422,1057090,387,,single
1786589424,1059990,37,,single
1786589425,1070550,3,,single
1786589427,1070710,5,,single
1786589428,1082430,17,,single
1786589430,1092590,5,,single
1786589431,1092790,860,,single
1786589433,1093910,16,,single
1786589434,1102190,100,,single
1786589436,1104380,2,,single
1786589437,1113000,1389,,single
1786589439,1115050,1,,single
1786589440,1123450,9,,single
1786589442,1127400,543,,single
1786589443,1127500,356,,single
1786589444,1150690,428,,single
1786589446,1162750,716,,single
1786589447,1170880,2,,single
1786589449,1171370,3,,single
1786589450,1202540,9,,single
1786589452,1211020,584,,single
1786589453,1216200,5,,single
1786589454,1229490,2447,,single
1786589456,1241700,2,,single
1786589457,1260520,27,,single
1786589459,1269640,7,,single
1786589460,1275670,19,,single
1786589462,1275890,86,,single
1786589463,1281800,45,,single
1786589464,1284190,2695,,single
1786589466,1285670,6,,single
1786589467,1286710,11,,single
1786589469,1288310,30,,single
1786589470,1290000,999,,single
1786589472,1292940,108,,single
1786589473,1293180,12,,single
1786589474,1293860,0,,single
1786589476,1304680,24,,single
1786589477,1328840,17,,single
1786589479,1332010,298,,single
1786589480,1333910,5,,single
1786589482,1353230,178,,single
1786589483,1361320,28,,single
1786589484,1366540,2094,,single
1786589486,1369320,91,,single
1786589487,1388770,103,,single
1786589489,1390350,15,,single
1786589490,1407420,0,,single
1786589492,1411910,122,,single
1786589493,1422650,0,,single
1786589495,1424330,91,,single
1786589496,1444350,0,,single
1786589497,1469280,5,,single
1786589499,1473350,147,,single
1786589500,1500740,12,,single
1786589502,1507580,22,,single
1786589503,1511860,2,,single
1786589504,1520370,204,,single
1786589506,1533420,172,,single
1786589507,1536610,239,,single
1786589509,1540570,39,,single
1786589510,1545990,4,,single
1786589512,1546570,57,,single
1786589513,1562700,79,,single
1786589515,1564790,1,,single
1786589516,1566410,9,,single
1786589518,1584090,336,,single
1786589519,1585180,57,,single
1786589521,1593500,1725,,single
1786589522,1609230,150,,single
1786589524,1628610,5,,single
1786589525,1634860,29,,single
1786589527,1639790,4,,single
1786589528,1644940,48,,single
1786589529,1668190,1,,single
1786589531,1669980,302,,single
1786589532,1671210,7356,,single
1786589534,1677770,40,,single
1786589535,1683150,550,,single
1786589537,1684930,32,,single
1786589538,1686940,275,,single
1786589540,1708150,23,,single
1786589541,1715460,3,,single
1786589543,1718570,358,,single
1786589544,1718910,3,,single
1786589546,1725640,10,,single
1786589547,1734320,19,,single
1786589548,1764390,5,,single
1786589550,1765350,1,,single
1786589551,1775490,56,,single
1786589553,1796580,6,,single
1786589554,1817000,3,,single
1786589556,1817230,73,,single
1786589557,1836730,40,,single
1786589558,1868140,4400,,single
1786589560,1876590,13,,single
1786589561,1876890,2920,,single
1786589563,1898500,13,,single
1786589564,1901370,10,,single
1786589566,1903340,4323,,single
1786589567,1927720,34,,single
1786589569,1931020,1,,single
1786589570,1931770,159,,single
1786589571,1935660,1,,single
1786589573,1942280,5468,,single
1786589574,1955830,46,,single
1786589576,1966720,3117,,single
1786589577,1967430,49,,single
1786589579,1970460,26,,single
1786589580,1986840,19,,single
1786589582,1996010,27,,single
1786589583,1999360,110,,single
1786589585,2006140,4,,single
1786589586,2011780,8,,single
1786589587,2050650,7266,,single
1786589589,2056220,13,,single
1786589590,2060590,8,,single
1786589591,2067780,61,,single
1786589593,2088570,161,,single
1786589594,2088840,45,,single
1786589596,2097570,53,,single
1786589597,2111190,11,,single
1786589599,2113850,1011,,single
1786589601,2128270,48,,single
1786589602,2132850,296,,single
1786589604,2159210,0,,single
1786589605,2162800,590,,single
1786589607,2167960,100,,single
1786589608,2179850,44,,single
1786589610,2198150,181,,single
1786589611,2218750,215,,single
1786589612,2236070,26,,single
1786589614,2291760,134,,single
1786589615,2291850,70,,single
1786589617,2305840,19,,single
1786589618,2318310,28,,single
1786589620,2358720,11277,,single
1786589621,2365810,61,,single
1786589623,2369900,86,,single
1786589624,2378620,11,,single
1786589625,2379780,8450,,single
1786589627,2391870,1,,single
1786589628,2394650,30,,single
1786589630,2396240,24,,single
1786589631,2420510,341,,single
1786589633,2441700,18,,single
1786589634,2459550,109,,single
1786589636,2501600,52,,single
1786589637,2513280,107,,single
1786589638,2532550,0,,single
1786589640,2585830,12,,single
1786589641,2608350,9,,single
1786589643,2612680,4,,single
1786589644,2624280,2,,single
1786589645,2660460,137,,single
1786589647,2666510,333,,single
1786589648,2678990,28,,single
1786589650,2703850,13,,single
1786589651,2704110,53,,single
1786589653,2719060,1,,single
1786589654,2725260,174,,single
1786589656,2763670,8,,single
1786589657,2795000,16,,single
1786589659,2835570,878,,single
1786589660,2882440,2,,single
1786589661,2915460,27,,single
1786589663,2951770,7,,single
1786589664,3068300,81,,single
1786589666,3070070,3172,,single
1786589667,3084280,13,,single
1786589669,3107330,25,,single
1786589670,3108510,27,,single
1786589671,3146520,289,,single
1786589673,3191030,220,,single
1786589674,3191050,19,,single
1786589676,3195790,525,,single
1786589677,3241660,16913,,single
1786589678,3247500,1,,single
1786589680,3259470,62,,single
1786589681,3361470,12,,single
1786589683,3445580,1,,single
1786589684,20,54,,single
1786589686,30,75,,single
1786589687,50,52,,single
1786589688,60,5,,single
1786589690,80,222,,single
1786589691,100,30,,single
1786589692,130,16,,single
1786589694,280,8,,single
