ts,appid,concurrent,peak_in_game,src
1786686200,3376990,9,,single
1786686201,2070550,4,,single
1786686203,2179170,3,,single
1786686204,1055540,16,,single
1786686205,1307580,82,,single
1786686207,1586800,10,,single
1786686209,1129190,132,,single
1786686211,1740300,8,,single
1786686212,1969080,3,,single
1786686214,1567800,18,,single
1786686215,1864950,10,,single
1786686217,2073910,13,,single
1786686220,1717770,4,,single
1786686221,2869860,14,,single
1786686223,2840190,5,,single
1786686224,2124380,5,,single
1786686225,3373660,496,,single
1786686227,1405500,6,,single
1786686228,2714620,2,,single
1786686230,623080,5,,single
1786686231,620,959,,single
1786686233,1089980,84,,single
1786686234,1118200,2213,,single
1786686236,413150,53854,,single
1786686237,400,268,,single
1786686238,1794680,2363,,single
1786686240,3164500,7473,,single
1786686241,2231450,171,,single
1786686243,1145360,2365,,single
1786686244,546560,126,,single
1786686246,374320,2687,,single
1786686247,2694490,13145,,single
1786686248,2246340,12106,,single
1786686250,1623730,195214,,single
1786686251,220,894,,single
1786686253,420,21,,single
1786686254,3830,44,,single
1786686256,15710,3,,single
1786686257,31270,2,,single
1786686259,40800,57,,single
1786686260,200010,3,,single
1786686261,200710,161,,single
1786686263,204030,30,,single
1786686264,207690,2,,single
1786686266,208200,55,,single
1786686267,211420,63,,single
1786686269,214490,132,,single
1786686270,219680,1,,single
1786686272,219990,7419,,single
1786686273,226740,0,,single
1786686274,227000,1,,single
1786686276,236430,112,,single
1786686277,237740,0,,single
1786686279,238960,26416,,single
1786686280,239430,0,,single
1786686282,250600,0,,single
1786686283,251270,1,,single
1786686284,264380,8,,single
1786686286,265210,5,,single
1786686287,265610,10,,single
1786686289,274270,2,,single
1786686290,274520,66,,single
1786686292,282140,55,,single
1786686293,303610,3,,single
1786686295,310360,34,,single
1786686296,315810,15,,single
1786686298,323470,63,,single
1786686299,324160,106,,single
1786686301,331870,3,,single
1786686302,333600,24,,single
1786686304,335300,1172,,single
1786686305,337340,5,,single
1786686306,339190,1,,single
1786686308,345180,7,,single
1786686309,351970,26,,single
1786686311,353330,1,,single
1786686312,359510,18,,single
1786686314,362890,335,,single
1786686315,367500,325,,single
1786686317,373770,2,,single
1786686318,384190,15,,single
1786686319,385800,13,,single
1786686321,399810,12,,single
1786686322,409660,0,,single
1786686324,418030,148,,single
1786686325,418370,878,,single
1786686327,430960,1,,single
1786686328,467380,4,,single
1786686330,477870,7,,single
1786686331,480490,286,,single
1786686333,483980,19,,single
1786686334,487430,1,,single
1786686335,501590,19,,single
1786686337,506870,3,,single
1786686338,508550,1,,single
1786686340,524910,4,,single
1786686341,526870,9640,,single
1786686343,527430,73,,single
1786686344,544330,3,,single
1786686345,550010,10,,single
1786686347,562360,124,,single
1786686348,563840,2,,single
1786686350,568770,1,,single
1786686352,570940,1588,,single
1786686353,580200,1,,single
1786686354,582010,12708,,single
1786686356,583470,5,,single
1786686357,593150,6,,single
1786686359,602700,2,,single
1786686360,635940,38,,single
1786686361,642090,2,,single
1786686363,654880,9,,single
1786686364,665370,5,,single
1786686366,674140,58,,single
1786686367,691450,3,,single
1786686368,711660,13,,single
1786686370,729660,0,,single
1786686371,736570,2,,single
1786686373,745920,68,,single
1786686374,751780,170,,single
1786686376,764790,19,,single
1786686377,768200,72,,single
1786686378,802880,19,,single
1786686380,814370,123,,single
1786686381,829280,2,,single
1786686382,851850,373,,single
1786686384,892970,8492,,single
1786686385,894940,12,,single
1786686387,899440,57,,single
1786686388,899770,594,,single
1786686390,910630,0,,single
1786686391,913740,28,,single
1786686392,920320,2,,single
1786686394,924070,0,,single
1786686395,951000,2,,single
1786686397,951440,22,,single
1786686398,969760,0,,single
1786686400,973230,27,,single
1786686401,976730,5073,,single
1786686403,983870,157,,single
1786686404,1001270,38,,single
1786686406,1012570,0,,single
1786686407,1018850,5,,single
1786686408,1040420,5,,single
1786686410,1062520,624,,single
1786686411,1067310,5,,single
1786686413,1067850,4,,single
1786686414,1079260,24,,single
1786686416,1082710,35,,single
1786686417,1083790,1,,single
1786686419,1092700,6,,single
1786686420,1092710,8,,single
1786686422,1092720,13,,single
1786686423,1116580,2,,single
1786686425,1119840,2,,single
1786686426,1140270,12,,single
1786686428,1145350,3068,,single
1786686429,1158160,1373,,single
1786686430,1159690,75,,single
1786686432,1169040,2279,,single
1786686434,1171320,1,,single
1786686435,1172450,8,,single
1786686437,1177980,54,,single
1786686438,1213700,16,,single
1786686440,1218210,51,,single
1786686441,1230140,88,,single
1786686442,1237320,137,,single
1786686444,1240210,68,,single
1786686445,1245560,76,,single
1786686447,1245620,20360,,single
1786686448,1272840,1,,single
1786686449,1277400,123,,single
1786686451,1280930,69,,single
1786686452,1307550,82,,single
1786686454,1321440,82,,single
1786686455,1337010,25,,single
1786686457,1364960,7,,single
1786686458,1369340,6,,single
1786686460,1374490,2417,,single
1786686461,1380420,8,,single
1786686463,1382070,29,,single
1786686464,1441550,3,,single
1786686465,1446780,5540,,single
1786686467,1488200,156,,single
1786686468,1516240,4,,single
1786686470,1518810,3,,single
1786686471,1549550,0,,single
1786686473,1566200,62,,single
1786686474,1597730,2,,single
1786686476,1599020,18,,single
1786686477,1614550,54,,single
1786686479,1629520,314,,single
1786686480,1654660,4,,single
1786686482,1658150,89,,single
1786686483,1665190,7,,single
1786686485,1709880,2,,single
1786686486,1730590,6,,single
1786686488,1733060,0,,single
1786686489,1763250,226,,single
1786686490,1772830,8,,single
1786686492,1808680,27,,single
1786686493,1819460,6,,single
1786686495,1866180,7,,single
1786686496,1895350,16,,single
1786686498,1919460,7,,single
1786686499,1924360,14,,single
1786686501,1928980,57,,single
1786686502,1944570,11,,single
1786686504,1948280,277,,single
1786686505,2001120,3248,,single
1786686506,2142790,17164,,single
1786686509,2238040,3,,single
1786686511,2240080,4,,single
1786686512,2246880,13,,single
1786686514,2250060,6,,single
1786686515,2256450,3,,single
1786686517,2262610,4,,single
1786686520,2276930,182,,single
1786686521,2294130,12,,single
1786686523,2313240,1,,single
1786686524,2354600,0,,single
1786686526,2356560,93,,single
1786686527,2415010,148,,single
1786686528,2450700,14,,single
1786686530,2479320,1,,single
1786686531,2484130,1,,single
1786686533,2525380,37,,single
1786686534,2567870,1121,,single
1786686536,2637990,6,,single
1786686537,2754380,218,,single
1786686539,2788520,29,,single
1786686540,2877540,25,,single
1786686541,3027930,16,,single
1786686543,3069120,36,,single
1786686544,3069810,13,,single
1786686546,3087650,1,,single
1786686547,3263320,33,,single
1786686549,3290710,1,,single
1786686550,10,4741,,single
1786686551,70,470,,single
1786686553,240,1325,,single
1786686554,500,407,,single
1786686556,550,23687,,single
1786686557,2280,194,,single
1786686559,2310,435,,single
1786686560,2600,33,,single
1786686561,3480,158,,single
1786686563,3590,2640,,single
1786686564,4000,16895,,single
1786686566,4580,111,,single
1786686567,6910,42,,single
1786686569,9420,438,,single
1786686570,13230,18,,single
1786686571,13240,12,,single
1786686573,22320,220,,single
1786686575,22330,322,,single
1786686576,22380,3657,,single
