ts,appid,concurrent,peak_in_game,src
1787604088,3376990,8,,single
1787604090,2070550,1,,single
1787604092,2179170,8,,single
1787604093,1055540,37,,single
1787604095,1307580,25,,single
1787604096,1586800,14,,single
1787604098,1129190,148,,single
1787604099,1740300,5,,single
1787604101,1969080,4,,single
1787604102,1567800,6,,single
1787604104,1864950,95,,single
1787604105,2073910,19,,single
1787604107,1717770,1,,single
1787604108,2869860,17,,single
1787604110,2840190,1,,single
1787604111,2124380,7,,single
1787604113,3373660,569,,single
1787604114,1405500,5,,single
1787604116,2714620,9,,single
1787604117,623080,1,,single
1787604119,620,1804,,single
1787604120,1089980,126,,single
1787604122,1118200,4324,,single
1787604123,413150,46231,,single
1787604125,400,464,,single
1787604126,1794680,2741,,single
1787604127,3164500,12613,,single
1787604129,2231450,290,,single
1787604130,1145360,3265,,single
1787604131,546560,283,,single
1787604133,374320,3882,,single
1787604134,2694490,18904,,single
1787604136,2246340,9518,,single
1787604137,1623730,142830,,single
1787604139,220,1788,,single
1787604140,420,49,,single
1787604141,3830,66,,single
1787604143,15710,11,,single
1787604144,31270,5,,single
1787604146,40800,153,,single
1787604147,200010,4,,single
1787604148,200710,178,,single
1787604150,204030,61,,single
1787604151,207690,9,,single
1787604153,208200,96,,single
1787604154,209370,0,,single
1787604156,211420,148,,single
1787604157,214490,528,,single
1787604158,219680,0,,single
1787604160,219990,7973,,single
1787604161,226740,0,,single
1787604163,227000,2,,single
1787604164,236430,233,,single
1787604165,237740,0,,single
1787604167,238960,30461,,single
1787604170,239430,1,,single
1787604171,250600,0,,single
1787604173,251270,1,,single
1787604174,261530,1,,single
1787604176,264380,13,,single
1787604177,265210,5,,single
1787604178,265610,11,,single
1787604180,274270,1,,single
1787604182,274520,162,,single
1787604183,282140,101,,single
1787604184,303610,7,,single
1787604186,310360,53,,single
1787604188,315810,7,,single
1787604189,323320,9,,single
1787604190,323470,74,,single
1787604192,324160,65,,single
1787604193,331870,3,,single
1787604195,333600,43,,single
1787604196,335300,1853,,single
1787604198,337340,9,,single
1787604199,339190,11,,single
1787604200,345180,16,,single
1787604202,351970,21,,single
1787604204,353330,0,,single
1787604205,359510,105,,single
1787604207,362890,662,,single
1787604208,367500,437,,single
1787604210,373770,1,,single
1787604211,377330,0,,single
1787604212,384190,23,,single
1787604214,385240,0,,single
1787604216,385800,12,,single
1787604217,399810,45,,single
1787604219,409660,0,,single
1787604220,418030,203,,single
1787604222,418370,1070,,single
1787604223,430960,1,,single
1787604224,467380,2,,single
1787604226,477870,2,,single
1787604227,480490,455,,single
1787604229,483980,22,,single
1787604230,487430,0,,single
1787604232,501590,48,,single
1787604233,506870,1,,single
1787604234,508550,4,,single
1787604236,524910,9,,single
1787604237,526870,19327,,single
1787604239,527430,271,,single
1787604240,544330,2,,single
1787604242,550010,15,,single
1787604243,562360,22,,single
1787604244,563840,3,,single
1787604246,568770,10,,single
1787604247,570940,2493,,single
1787604249,580200,8,,single
1787604250,582010,7166,,single
1787604252,583470,23,,single
1787604253,593150,14,,single
1787604254,602700,4,,single
1787604256,635940,15,,single
1787604257,642090,8,,single
1787604259,654880,12,,single
1787604260,665370,9,,single
1787604262,674140,106,,single
1787604263,691450,4,,single
1787604265,711660,7,,single
1787604266,729660,3,,single
1787604268,736570,3,,single
1787604269,745920,153,,single
1787604271,751780,293,,single
1787604272,764790,41,,single
1787604274,768200,242,,single
1787604275,802880,27,,single
1787604277,814370,130,,single
1787604278,829280,5,,single
1787604280,851850,352,,single
1787604281,892970,20213,,single
1787604283,894940,25,,single
1787604284,899440,34,,single
1787604286,899770,881,,single
1787604287,910630,1,,single
1787604289,913740,41,,single
1787604290,920320,0,,single
1787604291,924070,1,,single
1787604293,951000,0,,single
1787604294,951440,49,,single
1787604296,963000,1,,single
1787604297,969760,1,,single
1787604299,973230,50,,single
1787604300,976730,5026,,single
1787604302,983870,270,,single
1787604303,1001270,202,,single
1787604304,1012570,3,,single
1787604306,1018850,3,,single
1787604308,1040420,8,,single
1787604309,1047220,2,,single
1787604310,1062520,721,,single
1787604312,1067310,4,,single
1787604313,1067850,28,,single
1787604316,1079260,67,,single
1787604317,1082710,34,,single
1787604319,1083790,2,,single
1787604320,1092700,7,,single
1787604322,1092710,17,,single
1787604323,1092720,22,,single
1787604325,1116580,10,,single
1787604326,1119840,5,,single
1787604328,1140270,18,,single
1787604329,1145350,4542,,single
1787604330,1158160,2076,,single
1787604332,1159690,185,,single
1787604333,1169040,1782,,single
1787604334,1171320,3,,single
1787604336,1172450,2,,single
1787604337,1177980,87,,single
1787604339,1213700,20,,single
1787604340,1218210,134,,single
