ts,appid,concurrent,peak_in_game,src
1788031186,3376990,7,,single
1788031188,2070550,11,,single
1788031189,2179170,8,,single
1788031191,1055540,53,,single
1788031192,1307580,24,,single
1788031194,1586800,28,,single
1788031195,1129190,155,,single
1788031197,1740300,7,,single
1788031198,1969080,1,,single
1788031199,1567800,6,,single
1788031201,1864950,85,,single
1788031203,2073910,35,,single
1788031204,1717770,4,,single
1788031206,2869860,14,,single
1788031207,2840190,5,,single
1788031208,2124380,11,,single
1788031210,3373660,547,,single
1788031211,1405500,3,,single
1788031213,2714620,19,,single
1788031214,623080,4,,single
1788031216,620,2315,,single
1788031217,1089980,242,,single
1788031218,1118200,5235,,single
1788031220,413150,59150,,single
1788031221,400,673,,single
1788031223,1794680,8170,,single
1788031224,3164500,14166,,single
1788031226,2231450,411,,single
1788031227,1145360,3885,,single
1788031229,546560,379,,single
1788031230,374320,4962,,single
1788031231,2694490,24347,,single
1788031233,2246340,13342,,single
1788031234,1623730,167330,,single
1788031236,220,2207,,single
1788031237,420,54,,single
1788031240,3830,151,,single
1788031241,15710,9,,single
1788031243,31270,4,,single
1788031244,40800,174,,single
1788031246,200010,4,,single
1788031247,200710,249,,single
1788031251,204030,65,,single
1788031254,207690,10,,single
1788031255,208200,92,,single
1788031257,209370,1,,single
1788031258,211420,214,,single
1788031259,214490,669,,single
1788031261,219680,0,,single
1788031263,219990,9356,,single
1788031264,226740,0,,single
1788031265,227000,3,,single
1788031267,236430,261,,single
1788031269,237740,1,,single
1788031270,238960,27873,,single
1788031271,239430,1,,single
1788031273,250600,2,,single
1788031274,251270,4,,single
1788031276,261530,1,,single
1788031277,264380,12,,single
1788031279,265210,8,,single
1788031280,265610,10,,single
1788031282,274270,2,,single
1788031283,274520,201,,single
1788031285,282140,289,,single
1788031286,303610,14,,single
1788031288,310360,59,,single
1788031289,315810,12,,single
1788031291,323320,4,,single
1788031292,323470,84,,single
1788031293,324160,75,,single
1788031295,331870,3,,single
1788031297,333600,30,,single
1788031298,335300,2176,,single
1788031299,337340,14,,single
1788031301,339190,7,,single
1788031303,345180,14,,single
1788031304,351970,23,,single
1788031305,353330,1,,single
1788031307,359510,110,,single
1788031308,362890,849,,single
1788031310,367500,553,,single
1788031311,373770,6,,single
1788031313,377330,0,,single
1788031314,384190,18,,single
1788031316,385240,0,,single
1788031317,385800,19,,single
1788031319,399810,50,,single
1788031320,409660,0,,single
1788031322,418030,271,,single
1788031323,418370,1310,,single
1788031324,430960,4,,single
1788031326,449040,2,,single
1788031328,467380,4,,single
1788031329,477870,1,,single
1788031331,480490,517,,single
1788031332,483980,18,,single
