ts,appid,concurrent,peak_in_game,src
1788129628,3376990,18,,single
1788129629,2070550,3,,single
1788129631,2179170,5,,single
1788129632,1055540,38,,single
1788129634,1307580,27,,single
1788129635,1586800,11,,single
1788129636,1129190,161,,single
1788129638,1740300,12,,single
1788129639,1969080,5,,single
1788129641,1567800,9,,single
1788129642,1864950,74,,single
1788129644,2073910,26,,single
1788129645,1717770,3,,single
1788129647,2869860,25,,single
1788129648,2840190,5,,single
1788129650,2124380,3,,single
1788129651,3373660,567,,single
1788129653,1405500,4,,single
1788129654,2714620,7,,single
1788129656,623080,1,,single
1788129657,620,2051,,single
1788129659,1089980,235,,single
1788129660,1118200,4249,,single
1788129661,413150,50211,,single
1788129663,400,586,,single
1788129664,1794680,7289,,single
1788129665,3164500,15236,,single
1788129667,2231450,378,,single
1788129668,1145360,3264,,single
1788129670,546560,253,,single
1788129671,374320,4289,,single
1788129672,2694490,18345,,single
1788129674,2246340,10066,,single
1788129675,1623730,141347,,single
1788129677,220,1601,,single
1788129678,420,38,,single
1788129679,3830,154,,single
1788129681,15710,5,,single
1788129682,31270,5,,single
1788129684,40800,121,,single
1788129685,200010,4,,single
1788129686,200710,216,,single
1788129688,204030,87,,single
1788129689,207690,8,,single
1788129691,208200,90,,single
1788129692,209370,3,,single
1788129694,211420,176,,single
1788129695,214490,549,,single
1788129697,219680,0,,single
1788129698,219990,6379,,single
1788129700,226740,0,,single
1788129701,227000,2,,single
1788129703,236430,213,,single
1788129704,237740,0,,single
1788129705,238960,19025,,single
1788129707,239430,5,,single
1788129708,250600,0,,single
1788129710,251270,6,,single
1788129711,261530,0,,single
1788129713,264380,13,,single
1788129714,265210,5,,single
1788129716,265610,14,,single
1788129717,274270,1,,single
1788129718,274520,158,,single
1788129720,282140,213,,single
1788129721,303610,6,,single
1788129723,310360,60,,single
1788129724,315810,7,,single
1788129726,323320,7,,single
1788129727,323470,93,,single
1788129729,324160,56,,single
1788129730,331870,6,,single
1788129732,333600,30,,single
1788129733,335300,1953,,single
1788129735,337340,12,,single
1788129736,339190,15,,single
1788129738,345180,5,,single
1788129739,351970,34,,single
1788129741,353330,0,,single
1788129742,359510,117,,single
1788129744,362890,684,,single
1788129745,367500,530,,single
1788129746,373770,3,,single
1788129748,377330,1,,single
1788129749,384190,21,,single
1788129751,385240,0,,single
1788129752,385800,20,,single
1788129754,399810,25,,single
1788129755,409660,0,,single
1788129757,418030,243,,single
1788129758,418370,1173,,single
1788129760,430960,4,,single
1788129761,449040,1,,single
1788129763,467380,1,,single
1788129764,477870,6,,single
1788129765,480490,448,,single
1788129767,483980,16,,single
1788129768,487430,2,,single
1788129770,501590,26,,single
1788129771,506870,1,,single
1788129773,508550,1,,single
1788129774,524910,9,,single
1788129775,526870,19033,,single
1788129777,527430,154,,single
1788129778,544330,4,,single
1788129780,550010,8,,single
1788129781,562360,12,,single
1788129783,563840,2,,single
1788129784,568770,16,,single
1788129786,570940,2999,,single
1788129787,580200,6,,single
1788129789,582010,7391,,single
1788129790,583470,18,,single
1788129792,593150,16,,single
1788129793,602700,4,,single
1788129795,635940,16,,single
1788129796,642090,5,,single
1788129797,654880,14,,single
1788129799,665370,2,,single
1788129800,674140,147,,single
1788129802,691450,1,,single
1788129803,711660,79,,single
1788129804,729660,5,,single
1788129806,736570,3,,single
1788129807,745920,120,,single
1788129808,751780,302,,single
1788129810,764790,114,,single
1788129811,768200,208,,single
1788129813,802880,25,,single
1788129814,814370,98,,single
1788129816,829280,4,,single
1788129817,851850,406,,single
1788129818,869760,0,,single
1788129820,892970,21695,,single
1788129821,894940,24,,single
1788129823,899440,58,,single
1788129824,899770,863,,single
1788129825,910630,1,,single
1788129827,913740,43,,single
1788129828,920320,2,,single
1788129830,924070,2,,single
1788129831,951000,0,,single
1788129832,951440,36,,single
1788129834,963000,4,,single
1788129836,969760,3,,single
1788129837,973230,88,,single
1788129839,976730,6936,,single
1788129840,983870,288,,single
1788129842,1001270,141,,single
1788129844,1012570,1,,single
1788129846,1018850,3,,single
1788129849,1040420,10,,single
1788129853,1047220,1,,single
1788129854,1062520,864,,single
1788129856,1067310,2,,single
1788129858,1067850,30,,single
1788129859,1079260,53,,single
