ts,appid,concurrent,peak_in_game,src
1789792268,3376990,16,,single
1789792270,2179170,1,,single
1789792271,1307580,73,,single
1789792272,1129190,147,,single
1789792274,1969080,19,,single
1789792275,1864950,28,,single
1789792277,1717770,1,,single
1789792278,2840190,4,,single
1789792280,3373660,544,,single
1789792281,2714620,4,,single
1789792283,620,1396,,single
1789792284,1118200,2978,,single
1789792285,400,414,,single
1789792287,3164500,8099,,single
1789792288,1145360,2656,,single
1789792290,374320,3587,,single
1789792291,2246340,34600,,single
1789792292,220,1045,,single
1789792294,3830,56,,single
1789792295,31270,1,,single
1789792297,200010,0,,single
1789792298,204030,23,,single
1789792300,208200,38,,single
1789792301,211420,93,,single
1789792303,219680,1,,single
1789792304,226740,0,,single
1789792305,236430,141,,single
1789792307,238960,5389,,single
1789792308,250600,6,,single
1789792310,261530,4,,single
1789792311,265210,2,,single
1789792313,274270,1,,single
1789792314,282140,90,,single
1789792316,303610,5,,single
1789792317,315810,9,,single
1789792318,323470,112,,single
1789792320,331870,2,,single
1789792321,335300,1319,,single
1789792323,339190,5,,single
1789792324,351970,21,,single
1789792325,359510,21,,single
1789792327,367500,519,,single
1789792328,377330,0,,single
1789792330,385240,2,,single
1789792331,399810,17,,single
1789792332,418030,448,,single
1789792334,430960,5,,single
1789792336,467380,1,,single
1789792337,480490,234,,single
1789792339,487430,4,,single
1789792340,506870,0,,single
1789792341,524910,7,,single
1789792343,527430,81,,single
1789792344,550010,5,,single
1789792346,563840,1,,single
1789792347,570940,2024,,single
1789792349,582010,18692,,single
1789792350,593150,10,,single
1789792352,635940,39,,single
1789792353,654880,13,,single
1789792355,674140,52,,single
1789792356,711660,8,,single
1789792357,736570,4,,single
1789792359,751780,559,,single
1789792361,768200,159,,single
1789792362,814370,113,,single
1789792363,851850,399,,single
1789792365,869760,1,,single
1789792366,894940,24,,single
1789792368,899770,637,,single
1789792369,913740,22,,single
1789792370,924070,0,,single
1789792372,951440,25,,single
1789792373,969760,2,,single
1789792374,976730,5239,,single
1789792376,1001270,39,,single
1789792377,1018850,0,,single
1789792379,1047220,2,,single
1789792380,1067310,2,,single
1789792382,1079260,29,,single
1789792383,1083790,5,,single
1789792385,1092710,13,,single
1789792386,1116580,14,,single
1789792388,1140270,8,,single
1789792389,1158160,1707,,single
1789792390,1169040,1052,,single
1789792392,1172450,17,,single
1789792394,1213700,10,,single
1789792395,1230140,84,,single
1789792396,1240210,49,,single
1789792398,1245620,32602,,single
1789792399,1277400,222,,single
