ts,appid,concurrent,peak_in_game,src
1788755315,2070550,3,,single
1788755316,1055540,23,,single
1788755318,1586800,5,,single
1788755319,1740300,6,,single
1788755321,1567800,18,,single
1788755322,2073910,33,,single
1788755324,2869860,25,,single
1788755325,2124380,4,,single
1788755327,1405500,8,,single
1788755328,623080,10,,single
1788755330,1089980,155,,single
1788755331,413150,45984,,single
1788755333,1794680,5466,,single
1788755334,2231450,207,,single
1788755335,546560,167,,single
1788755337,2694490,66151,,single
1788755338,1623730,92349,,single
1788755340,420,26,,single
1788755341,15710,4,,single
1788755343,40800,62,,single
1788755344,200710,167,,single
1788755346,207690,4,,single
1788755347,209370,1,,single
1788755349,214490,256,,single
1788755350,219990,6205,,single
1788755352,227000,1,,single
1788755353,237740,1,,single
1788755355,239430,0,,single
1788755356,251270,11,,single
1788755358,264380,15,,single
1788755359,265610,10,,single
1788755361,274520,118,,single
1788755362,303610,4,,single
1788755364,315810,14,,single
1788755365,323470,109,,single
1788755367,331870,2,,single
1788755368,335300,1380,,single
1788755370,339190,30,,single
1788755372,351970,21,,single
1788755373,359510,70,,single
1788755375,367500,405,,single
1788755376,377330,0,,single
1788755378,385240,0,,single
1788755379,399810,44,,single
1788755381,418030,146,,single
1788755382,430960,2,,single
1788755384,467380,1,,single
1788755385,480490,275,,single
1788755387,487430,1,,single
1788755388,506870,0,,single
1788755390,524910,9,,single
1788755391,527430,79,,single
1788755393,550010,4,,single
1788755394,563840,0,,single
1788755395,570940,2125,,single
1788755397,582010,10318,,single
1788755398,593150,9,,single
1788755400,635940,35,,single
1788755402,654880,18,,single
1788755403,674140,64,,single
1788755405,711660,15,,single
1788755406,736570,5,,single
1788755408,751780,204,,single
1788755409,768200,457,,single
1788755411,814370,99,,single
1788755412,851850,324,,single
1788755414,892970,16034,,single
1788755415,899440,83,,single
1788755417,910630,1,,single
1788755419,920320,1,,single
1788755420,951000,0,,single
1788755422,963000,1,,single
1788755423,973230,53,,single
1788755425,983870,187,,single
1788755426,1012570,0,,single
1788755428,1040420,7,,single
1788755429,1062520,713,,single
1788755431,1067850,24,,single
1788755432,1082710,36,,single
1788755434,1092700,9,,single
1788755435,1092720,8,,single
1788755437,1119840,5,,single
1788755438,1145350,3396,,single
1788755440,1159690,299,,single
1788755441,1171320,3,,single
1788755443,1177980,61,,single
1788755444,1218210,101,,single
1788755446,1237320,209,,single
1788755447,1245560,117,,single
1788755449,1272840,9,,single
1788755451,1280930,86,,single
1788755452,1321440,169,,single
1788755454,1364960,4,,single
1788755455,1374490,4446,,single
1788755457,1382070,36,,single
1788755458,1446780,4444,,single
1788755460,1488200,339,,single
1788755461,1518810,2,,single
1788755463,1566200,68,,single
1788755464,1597730,7,,single
1788755466,1614550,52,,single
1788755467,1654660,12,,single
1788755468,1665190,16,,single
1788755470,1730590,6,,single
1788755471,1763250,306,,single
1788755473,1808680,12,,single
1788755474,1866180,9,,single
1788755476,1919460,13,,single
1788755478,1928980,97,,single
1788755479,1945250,1,,single
1788755480,2001120,2071,,single
1788755482,2142790,13176,,single
1788755483,2240080,2,,single
1788755485,2250060,0,,single
1788755486,2262610,5,,single
1788755488,2294130,6,,single
1788755489,2354600,5,,single
1788755491,2356560,78,,single
1788755493,2450700,7,,single
1788755494,2484130,10,,single
1788755495,2567870,1924,,single
1788755497,2754380,236,,single
1788755498,2877540,10,,single
1788755500,3069120,49,,single
1788755502,3087650,3,,single
1788755503,3290710,5,,single
1788755504,70,564,,single
1788755506,500,419,,single
1788755507,2280,217,,single
1788755509,2600,93,,single
1788755511,3590,2445,,single
1788755513,4580,101,,single
1788755514,9420,500,,single
1788755516,13240,15,,single
1788755517,22330,424,,single
1788755519,22490,89,,single
1788755521,32470,1304,,single
1788755523,35140,539,,single
1788755524,48700,2368,,single
1788755526,72850,914,,single
1788755527,107100,27,,single
1788755528,206190,5,,single
1788755530,214560,0,,single
1788755531,219740,1337,,single
1788755533,227300,10207,,single
1788755534,233860,4110,,single
1788755535,238460,237,,single
1788755537,239140,2385,,single
1788755538,242760,6658,,single
1788755540,246840,56,,single
1788755541,250900,47367,,single
1788755542,260750,4,,single
1788755544,264200,12,,single
1788755545,268910,1738,,single
1788755547,274190,155,,single
1788755548,284160,12018,,single
1788755550,294100,23277,,single
1788755551,304430,63,,single
1788755553,312990,6,,single
1788755554,337320,160,,single
1788755556,351640,4,,single
1788755557,362680,77,,single
1788755559,397740,8,,single
1788755560,411960,32,,single
1788755562,413410,374,,single
1788755563,420530,73,,single
1788755565,425580,17,,single
1788755566,427520,13202,,single
1788755568,433950,5,,single
1788755569,439490,2,,single
1788755571,450540,187,,single
1788755572,460950,74,,single
1788755574,466630,0,,single
1788755575,504230,1846,,single
1788755577,512900,186,,single
1788755578,521200,9,,single
1788755580,541570,377,,single
1788755581,553310,47,,single
1788755583,588650,1863,,single
1788755584,597170,230,,single
1788755586,603960,12,,single
1788755587,611760,31,,single
1788755589,615610,0,,single
1788755590,636480,507,,single
1788755592,647960,145,,single
1788755593,668350,14,,single
1788755595,732690,21,,single
1788755596,745880,6,,single
1788755598,774181,93,,single
1788755599,787480,642,,single
1788755601,799640,4,,single
1788755602,824600,7,,single
1788755603,851100,12,,single
1788755605,883710,1822,,single
1788755606,908520,165,,single
1788755608,914710,39,,single
1788755609,960090,8949,,single
1788755611,992310,0,,single
1788755612,1043340,16,,single
1788755614,1057090,392,,single
1788755616,1070550,11,,single
1788755617,1082430,13,,single
1788755618,1092790,1072,,single
1788755620,1102190,84,,single
1788755621,1109410,0,,single
1788755623,1115050,6,,single
1788755625,1127400,453,,single
1788755626,1150690,396,,single
1788755628,1170880,3,,single
1788755629,1175140,1,,single
1788755630,1198320,0,,single
1788755632,1202540,3,,single
1788755633,1216200,8,,single
1788755635,1241700,3,,single
1788755636,1260520,21,,single
1788755638,1275670,10,,single
1788755639,1281800,43,,single
1788755641,1284190,5316,,single
1788755642,1286710,8,,single
1788755643,1290000,1535,,single
1788755645,1293180,14,,single
1788755646,1304680,28,,single
1788755648,1332010,457,,single
1788755649,1349060,1,,single
1788755651,1361320,29,,single
1788755652,1369320,74,,single
1788755654,1390350,15,,single
1788755655,1411910,56,,single
1788755657,1422650,2,,single
1788755658,1428310,0,,single
1788755660,1469280,6,,single
1788755661,1500740,19,,single
1788755662,1507970,1,,single
1788755664,1520370,215,,single
1788755666,1533420,183,,single
1788755667,1540570,28,,single
1788755669,1546570,55,,single
1788755670,1564790,3,,single
1788755672,1584090,381,,single
1788755673,1593500,1668,,single
1788755675,1628610,7,,single
1788755676,1639790,5,,single
1788755678,1668190,0,,single
1788755679,1671210,4327,,single
1788755681,1683150,463,,single
1788755682,1686940,290,,single
1788755684,1710100,4,,single
1788755685,1718570,317,,single
1788755687,1725640,5,,single
1788755688,1764390,7,,single
1788755690,1775490,40,,single
1788755691,1808800,2,,single
1788755693,1817230,52,,single
1788755694,1868140,5117,,single
1788755696,1876890,2355,,single
1788755697,1901370,12,,single
1788755699,1927720,19,,single
1788755700,1931770,427,,single
1788755702,1942280,6135,,single
1788755703,1966720,4747,,single
1788755705,1970460,23,,single
1788755706,1996010,38,,single
1788755708,2006140,17,,single
1788755709,2050650,5844,,single
1788755711,2059670,1,,single
1788755712,2067780,38,,single
1788755714,2088840,32,,single
1788755715,2111190,17,,single
1788755717,2113850,1529,,single
1788755718,2132850,282,,single
1788755720,2159210,1,,single
1788755721,2167960,75,,single
1788755723,2198150,187,,single
1788755724,2236070,28,,single
1788755726,2291850,41,,single
1788755727,2318310,42,,single
1788755729,2365810,55,,single
1788755730,2378620,0,,single
1788755732,2391870,2,,single
1788755734,2396240,17,,single
1788755735,2441700,8,,single
1788755737,2459550,106,,single
1788755738,2513280,207,,single
1788755740,2539960,1,,single
1788755741,2608350,9,,single
1788755742,2624280,3,,single
1788755744,2666510,419,,single
1788755745,2678990,10,,single
1788755747,2704110,39,,single
1788755748,2725260,114,,single
1788755750,2795000,9,,single
1788755751,2857730,0,,single
1788755753,2882440,1,,single
1788755754,2915460,17,,single
1788755756,2951770,8,,single
1788755757,3070070,3010,,single
1788755758,3107330,24,,single
1788755760,3146520,304,,single
1788755761,3191050,14,,single
1788755763,3241660,18069,,single
1788755764,3259470,43,,single
1788755765,3445580,6,,single
1788755767,30,74,,single
1788755768,60,2,,single
1788755770,100,27,,single
1788755771,280,13,,single
1788755772,320,100,,single
1788755774,380,9,,single
1788755775,630,22,,single
1788755777,1200,0,,single
1788755778,1500,1,,single
1788755780,1520,8,,single
1788755781,1640,21,,single
1788755782,1840,833,,single
1788755784,2200,16,,single
1788755785,2300,4,,single
1788755787,2390,0,,single
1788755789,2610,12,,single
1788755790,2630,138,,single
1788755792,2820,30,,single
1788755793,3020,11,,single
1788755795,3320,69,,single
1788755796,3390,22,,single
1788755798,3620,176,,single
1788755799,3720,13,,single
1788755801,3910,1230,,single
1788755802,4500,78,,single
1788755804,4570,33,,single
1788755805,4760,438,,single
1788755806,6000,28,,single
1788755808,6020,78,,single
1788755809,6060,137,,single
1788755811,6220,6,,single
1788755812,6550,2,,single
1788755814,6810,16,,single
1788755815,6860,54,,single
1788755817,6980,7,,single
1788755818,7200,28,,single
1788755820,7620,71,,single
1788755822,7760,39,,single
1788755824,7830,22,,single
1788755825,7940,213,,single
1788755827,8080,1,,single
1788755828,8170,6,,single
1788755830,8400,3,,single
1788755831,8800,1285,,single
1788755832,8870,322,,single
1788755834,8980,123,,single
1788755835,9050,19,,single
1788755837,9310,17,,single
1788755838,9350,32,,single
1788755840,9880,127,,single
1788755841,10090,343,,single
1788755843,10150,130,,single
1788755844,10190,224,,single
1788755845,10680,103,,single
1788755847,11390,0,,single
1788755848,12100,46,,single
1788755850,12120,340,,single
1788755851,12200,243,,single
1788755853,12320,27,,single
1788755854,12500,11,,single
1788755856,12810,22,,single
1788755857,13210,9,,single
1788755859,13500,10,,single
1788755860,13570,29,,single
1788755861,15080,4,,single
1788755863,15130,0,,single
1788755865,15210,24,,single
1788755866,15320,12,,single
1788755867,15620,112,,single
1788755869,16730,2,,single
1788755870,16900,304,,single
1788755872,17410,42,,single
1788755873,17450,4,,single
1788755875,17470,62,,single
1788755876,17500,33,,single
1788755878,17580,0,,single
1788755879,18500,41,,single
1788755880,20500,5,,single
1788755882,20540,34,,single
1788755883,20820,0,,single
1788755885,21090,43,,single
1788755886,21130,67,,single
1788755888,21970,146,,single
1788755889,22000,12,,single
1788755891,22200,10,,single
1788755892,22340,1,,single
1788755894,23490,6,,single
1788755895,24200,511,,single
1788755897,24420,0,,single
1788755898,24740,11,,single
1788755899,24790,254,,single
1788755901,24960,19,,single
1788755902,25000,24,,single
1788755904,25830,14,,single
1788755905,25900,67,,single
1788755907,26900,1,,single
1788755908,31280,7,,single
1788755910,32330,37,,single
1788755911,32370,242,,single
1788755913,32400,4,,single
1788755914,32450,11,,single
1788755916,32510,45,,single
1788755917,33120,13,,single
1788755919,33320,9,,single
1788755920,33900,0,,single
1788755922,34010,8,,single
1788755923,34330,1597,,single
1788755925,34460,0,,single
1788755926,34870,17,,single
1788755928,35130,11,,single
1788755929,35460,2,,single
1788755930,35700,25,,single
1788755932,38400,108,,single
1788755934,38600,2,,single
1788755935,38740,2,,single
1788755937,39140,171,,single
1788755938,39200,37,,single
1788755939,39510,146,,single
1788755941,39540,50,,single
1788755942,39680,29,,single
1788755944,40100,165,,single
1788755945,40380,0,,single
1788755947,40700,60,,single
1788755948,40950,48,,single
1788755950,40980,38,,single
1788755951,41050,17,,single
1788755953,41070,43,,single
1788755954,41300,2,,single
1788755956,41700,89,,single
1788755957,42680,300,,single
1788755958,42710,132,,single
1788755960,45100,3,,single
1788755961,45740,60,,single
1788755963,46500,7,,single
1788755964,47780,166,,single
1788755966,47870,17,,single
1788755967,48110,1,,single
1788755969,48720,56,,single
1788755970,49600,0,,single
1788755972,50620,7,,single
1788755973,55140,35,,single
1788755975,55230,277,,single
1788755976,57690,67,,single
1788755977,58610,4,,single
1788755979,63000,0,,single
1788755980,63380,9,,single
1788755982,63710,2,,single
1788755983,64000,24,,single
1788755985,65540,37,,single
1788755986,65790,16,,single
1788755988,70000,1,,single
1788755989,70300,12,,single
1788755991,71240,1,,single
1788755992,72200,15,,single
1788755994,73170,63,,single
1788755995,80310,1,,single
1788755997,91100,0,,single
1788755998,91700,5,,single
1788756000,94200,2,,single
1788756001,94400,16,,single
1788756003,96000,4,,single
1788756004,97330,12,,single
1788756005,98300,1,,single
1788756007,98800,24,,single
1788756008,99910,184,,single
1788756010,104900,13,,single
1788756011,105450,193,,single
1788756013,107300,2,,single
1788756014,107410,4654,,single
1788756016,108600,64128,,single
1788756017,108800,16,,single
1788756018,113020,5,,single
1788756020,115100,5,,single
1788756021,115320,110,,single
1788756023,200210,1567,,single
1788756024,200510,560,,single
1788756026,200940,2,,single
1788756027,201270,0,,single
1788756029,201810,237,,single
1788756030,201870,78,,single
1788756031,202200,14,,single
1788756033,202710,6,,single
1788756034,203160,1279,,single
1788756036,203350,45,,single
1788756037,203750,13,,single
1788756039,203830,900,,single
1788756040,204240,0,,single
1788756042,204340,39,,single
1788756043,204450,58,,single
1788756045,204630,2,,single
1788756046,205190,1,,single
1788756048,205650,8,,single
1788756049,206210,0,,single
1788756051,206440,31,,single
1788756052,206500,30,,single
1788756053,207140,181,,single
1788756055,207230,0,,single
1788756056,207350,21,,single
1788756058,207750,0,,single
1788756059,208140,41,,single
1788756061,208480,13,,single
1788756062,208580,343,,single
1788756064,209000,457,,single
1788756065,209160,123,,single
1788756067,209190,0,,single
1788756068,209650,87,,single
1788756069,210770,8,,single
1788756071,211260,0,,single
1788756073,211740,6,,single
1788756074,212010,1,,single
1788756076,212500,741,,single
1788756077,212740,0,,single
1788756079,213330,113,,single
1788756080,213650,1,,single
1788756082,214170,19,,single
1788756083,214420,5,,single
1788756084,214590,1,,single
1788756086,214770,2,,single
1788756088,214950,2996,,single
1788756089,215280,35,,single
1788756090,215530,6,,single
1788756092,217200,79,,single
1788756093,218410,2,,single
1788756095,218680,28,,single
1788756096,219780,17,,single
1788756098,219910,91,,single
1788756099,220200,2549,,single
1788756101,220440,120,,single
1788756102,220780,3,,single
1788756104,221040,879,,single
1788756105,221380,1975,,single
1788756106,221640,13,,single
1788756108,221910,18,,single
1788756109,222440,191,,single
1788756111,222730,2,,single
1788756112,222880,117,,single
1788756113,223330,9,,single
1788756115,223710,359,,single
1788756116,223830,30,,single
1788756118,224260,538,,single
1788756119,224460,0,,single
1788756120,224600,1,,single
1788756122,224820,1,,single
1788756124,224920,0,,single
1788756125,224960,4,,single
1788756127,225260,40,,single
1788756128,225840,201,,single
1788756130,226840,125,,single
1788756131,227080,1,,single
1788756133,227200,0,,single
1788756135,227260,0,,single
1788756136,227780,15,,single
1788756138,228200,669,,single
1788756139,228280,414,,single
1788756140,228400,5,,single
1788756142,229480,5,,single
1788756143,230070,5,,single
1788756145,230230,10,,single
1788756146,230410,52226,,single
1788756148,231160,2,,single
1788756149,231430,1502,,single
1788756151,232750,1,,single
