ts,appid,concurrent,peak_in_game,src
1788338642,3376990,7,,single
1788338644,2179170,1,,single
1788338645,1307580,44,,single
1788338646,1129190,80,,single
1788338648,1969080,1,,single
1788338649,1864950,28,,single
1788338651,1717770,0,,single
1788338652,2840190,0,,single
1788338654,3373660,190,,single
1788338655,2714620,2,,single
1788338656,620,858,,single
1788338658,1118200,1904,,single
1788338659,400,276,,single
1788338660,3164500,4701,,single
1788338662,1145360,1998,,single
1788338663,374320,2648,,single
1788338665,2246340,10197,,single
1788338666,220,843,,single
1788338668,3830,42,,single
1788338669,31270,3,,single
1788338671,200010,0,,single
1788338672,204030,41,,single
1788338673,208200,36,,single
1788338675,211420,74,,single
1788338676,219680,0,,single
1788338678,226740,0,,single
1788338679,236430,107,,single
1788338681,238960,10865,,single
1788338682,250600,4,,single
1788338683,261530,0,,single
1788338685,265210,1,,single
1788338686,274270,1,,single
1788338688,282140,89,,single
1788338690,310360,41,,single
1788338691,323320,5,,single
1788338693,324160,109,,single
1788338694,333600,35,,single
1788338695,337340,11,,single
1788338697,345180,3,,single
1788338698,353330,1,,single
1788338699,362890,310,,single
1788338701,373770,3,,single
1788338702,384190,12,,single
1788338704,385800,19,,single
1788338705,409660,0,,single
1788338707,418370,717,,single
1788338708,449040,1,,single
1788338709,477870,5,,single
1788338711,483980,8,,single
1788338712,501590,19,,single
1788338714,508550,4,,single
1788338715,526870,8814,,single
1788338716,544330,8,,single
1788338718,562360,70,,single
1788338719,568770,11,,single
1788338721,580200,2,,single
1788338722,583470,5,,single
1788338723,602700,0,,single
1788338725,642090,1,,single
1788338726,665370,4,,single
1788338728,691450,1,,single
1788338729,729660,2,,single
1788338730,745920,63,,single
1788338732,764790,66,,single
1788338733,802880,43,,single
1788338735,829280,3,,single
1788338736,869760,2,,single
1788338737,894940,6,,single
1788338739,899770,719,,single
1788338740,913740,17,,single
1788338742,924070,1,,single
1788338743,951440,16,,single
1788338744,969760,2,,single
1788338746,976730,2039,,single
1788338747,1001270,54,,single
1788338748,1018850,2,,single
1788338750,1047220,1,,single
1788338751,1067310,3,,single
1788338753,1079260,23,,single
1788338754,1083790,1,,single
1788338756,1092710,10,,single
1788338757,1116580,5,,single
1788338759,1140270,1,,single
1788338760,1158160,1044,,single
1788338761,1169040,855,,single
1788338763,1172450,7,,single
1788338764,1213700,7,,single
1788338765,1230140,133,,single
1788338767,1240210,35,,single
1788338768,1245620,23078,,single
1788338769,1277400,93,,single
1788338771,1307550,59,,single
1788338772,1337010,24,,single
1788338774,1369340,8,,single
1788338775,1380420,7,,single
1788338776,1441550,3,,single
1788338778,1477790,1,,single
1788338779,1516240,1,,single
1788338780,1549550,0,,single
1788338782,1587560,1,,single
1788338783,1599020,13,,single
1788338784,1629520,235,,single
1788338786,1658150,116,,single
1788338787,1709880,53,,single
1788338789,1733060,2,,single
1788338790,1772830,2,,single
1788338791,1819460,6,,single
1788338793,1895350,13,,single
1788338794,1924360,6,,single
1788338795,1944570,18,,single
1788338797,1948280,639,,single
1788338798,2007530,2,,single
1788338800,2238040,1,,single
1788338801,2246880,8,,single
1788338802,2256450,0,,single
1788338804,2276930,256,,single
1788338805,2313240,2,,single
1788338806,2356500,1,,single
1788338808,2415010,127,,single
1788338809,2479320,6,,single
1788338811,2525380,60,,single
1788338812,2637990,2,,single
1788338813,2788520,10,,single
1788338815,3027930,7,,single
1788338816,3069810,11,,single
1788338818,3263320,18,,single
1788338819,10,5964,,single
1788338820,240,1472,,single
1788338822,550,12944,,single
1788338823,2310,200,,single
1788338824,3480,116,,single
1788338826,4000,11572,,single
1788338827,6910,38,,single
1788338828,13230,12,,single
1788338830,22320,239,,single
1788338831,22380,2012,,single
1788338832,32440,87,,single
1788338834,33100,22,,single
1788338835,40970,419,,single
1788338837,70400,6,,single
1788338838,105600,36070,,single
1788338839,205100,378,,single
1788338841,207610,112,,single
1788338842,219150,145,,single
1788338843,223470,271,,single
1788338845,230290,232,,single
1788338846,236090,6,,single
1788338847,239030,191,,single
1788338849,242680,69,,single
1788338850,246420,335,,single
1788338852,250320,53,,single
1788338853,253230,50,,single
1788338854,261030,46,,single
1788338856,264710,2320,,single
1788338857,270880,3756,,single
1788338858,280220,110,,single
1788338860,288160,28,,single
1788338861,303590,0,,single
1788338863,312530,22,,single
1788338864,319630,218,,single
1788338865,341800,51,,single
1788338867,360740,11,,single
1788338868,367520,5024,,single
1788338869,407900,0,,single
1788338871,412830,293,,single
1788338872,418240,135,,single
1788338874,424280,9,,single
