ts,appid,concurrent,peak_in_game,src
1788732321,2070550,4,,single
1788732323,1055540,46,,single
1788732324,1586800,24,,single
1788732326,1740300,7,,single
1788732327,1567800,8,,single
1788732329,2073910,55,,single
1788732331,2869860,24,,single
1788732332,2124380,4,,single
1788732334,1405500,8,,single
1788732336,623080,5,,single
1788732337,1089980,204,,single
1788732339,413150,47320,,single
1788732340,1794680,6493,,single
1788732341,2231450,308,,single
1788732343,546560,259,,single
1788732344,2694490,101740,,single
1788732346,1623730,114924,,single
1788732347,420,56,,single
1788732349,15710,9,,single
1788732350,40800,123,,single
1788732352,200710,203,,single
1788732353,207690,7,,single
1788732355,209370,0,,single
1788732356,214490,466,,single
1788732357,219990,6850,,single
1788732359,227000,2,,single
1788732360,237740,2,,single
1788732362,239430,0,,single
1788732364,251270,7,,single
1788732365,264380,17,,single
1788732367,265610,16,,single
1788732368,274520,213,,single
1788732370,303610,12,,single
1788732371,315810,9,,single
1788732372,323470,145,,single
1788732374,331870,7,,single
1788732375,335300,1929,,single
1788732377,339190,36,,single
1788732378,351970,30,,single
1788732380,359510,86,,single
1788732381,367500,571,,single
1788732383,377330,0,,single
1788732384,385240,2,,single
1788732386,399810,61,,single
1788732387,418030,224,,single
1788732389,430960,5,,single
1788732390,467380,1,,single
1788732392,480490,423,,single
1788732393,487430,0,,single
1788732394,506870,1,,single
1788732396,524910,11,,single
1788732398,527430,131,,single
1788732399,550010,5,,single
1788732401,563840,2,,single
1788732402,570940,2802,,single
1788732403,582010,7422,,single
1788732405,593150,18,,single
1788732406,635940,31,,single
1788732408,654880,18,,single
1788732410,674140,103,,single
1788732411,711660,20,,single
1788732413,736570,3,,single
1788732415,751780,313,,single
1788732416,768200,687,,single
1788732418,814370,111,,single
1788732419,851850,425,,single
1788732421,892970,24675,,single
1788732422,899440,81,,single
1788732424,910630,1,,single
1788732425,920320,0,,single
1788732427,951000,1,,single
1788732428,963000,2,,single
1788732430,973230,74,,single
1788732431,983870,285,,single
1788732433,1012570,2,,single
1788732434,1040420,10,,single
1788732436,1062520,785,,single
1788732437,1067850,28,,single
1788732439,1082710,44,,single
1788732440,1092700,10,,single
1788732442,1092720,14,,single
1788732444,1119840,4,,single
1788732445,1145350,4428,,single
1788732447,1159690,439,,single
1788732448,1171320,4,,single
1788732450,1177980,91,,single
1788732451,1218210,143,,single
1788732452,1237320,326,,single
1788732454,1245560,196,,single
1788732455,1272840,3,,single
1788732457,1280930,78,,single
1788732458,1321440,190,,single
1788732460,1364960,5,,single
1788732461,1374490,5450,,single
1788732463,1382070,41,,single
1788732464,1446780,3168,,single
1788732466,1488200,308,,single
1788732467,1518810,7,,single
1788732469,1566200,56,,single
1788732470,1597730,7,,single
1788732472,1614550,82,,single
1788732473,1654660,14,,single
1788732475,1665190,16,,single
1788732476,1730590,5,,single
1788732478,1763250,476,,single
1788732479,1808680,27,,single
1788732481,1866180,5,,single
1788732482,1919460,18,,single
1788732484,1928980,154,,single
1788732485,1945250,0,,single
1788732487,2001120,2382,,single
1788732488,2142790,17191,,single
1788732490,2240080,6,,single
1788732491,2250060,9,,single
1788732493,2262610,1,,single
1788732494,2294130,6,,single
1788732496,2354600,6,,single
1788732497,2356560,85,,single
1788732499,2450700,13,,single
1788732501,2484130,8,,single
1788732502,2567870,1999,,single
1788732503,2754380,217,,single
1788732505,2877540,8,,single
1788732507,3069120,17,,single
1788732508,3087650,3,,single
1788732510,3290710,3,,single
1788732511,70,906,,single
1788732512,500,603,,single
1788732514,2280,311,,single
1788732515,2600,113,,single
1788732517,3590,1614,,single
1788732518,4580,186,,single
1788732520,9420,793,,single
1788732521,13240,15,,single
1788732523,22330,673,,single
1788732524,22490,322,,single
1788732526,32470,1817,,single
1788732527,35140,814,,single
1788732528,48700,2297,,single
1788732530,72850,1542,,single
1788732531,107100,36,,single
1788732533,206190,4,,single
1788732534,214560,5,,single
1788732536,219740,865,,single
1788732537,227300,24363,,single
1788732539,233860,5217,,single
1788732540,238460,248,,single
1788732541,239140,3214,,single
1788732543,242760,9132,,single
1788732544,246840,73,,single
1788732546,250900,52204,,single
1788732547,260750,10,,single
1788732549,264200,9,,single
1788732550,268910,2497,,single
1788732551,274190,148,,single
1788732553,284160,18665,,single
1788732554,294100,25579,,single
1788732555,304430,83,,single
1788732557,312990,3,,single
1788732558,337320,171,,single
1788732560,351640,2,,single
1788732561,362680,125,,single
1788732563,397740,24,,single
1788732564,411960,24,,single
1788732566,413410,364,,single
1788732567,420530,91,,single
1788732569,425580,39,,single
1788732570,427520,19366,,single
1788732572,433950,1,,single
1788732573,439490,0,,single
1788732575,450540,228,,single
1788732576,460950,77,,single
1788732578,466630,3,,single
1788732579,504230,2297,,single
1788732580,512900,143,,single
1788732582,521200,13,,single
1788732583,541570,702,,single
1788732585,553310,56,,single
1788732586,588650,1532,,single
1788732587,597170,291,,single
1788732589,603960,21,,single
1788732590,611760,42,,single
1788732592,615610,0,,single
1788732593,636480,614,,single
1788732595,647960,149,,single
1788732596,668350,15,,single
1788732598,732690,31,,single
1788732599,745880,6,,single
1788732601,774181,92,,single
1788732602,787480,506,,single
1788732603,799640,0,,single
1788732605,824600,11,,single
1788732606,851100,11,,single
1788732608,883710,2246,,single
1788732609,908520,192,,single
1788732611,914710,44,,single
1788732612,960090,11099,,single
1788732614,992310,1,,single
1788732615,1043340,24,,single
1788732617,1057090,296,,single
1788732618,1070550,10,,single
1788732619,1082430,14,,single
1788732621,1092790,1186,,single
1788732622,1102190,112,,single
1788732624,1109410,1,,single
1788732625,1115050,3,,single
1788732627,1127400,567,,single
1788732628,1150690,544,,single
1788732630,1170880,6,,single
1788732631,1175140,0,,single
1788732632,1198320,0,,single
1788732634,1202540,3,,single
1788732635,1216200,16,,single
1788732637,1241700,2,,single
1788732638,1260520,24,,single
1788732640,1275670,31,,single
1788732641,1281800,35,,single
1788732643,1284190,8757,,single
1788732644,1286710,8,,single
1788732646,1290000,1914,,single
1788732647,1293180,21,,single
1788732649,1304680,36,,single
1788732650,1332010,795,,single
1788732651,1349060,0,,single
1788732653,1361320,51,,single
1788732655,1369320,75,,single
1788732656,1390350,19,,single
1788732657,1411910,85,,single
1788732659,1422650,1,,single
1788732661,1428310,0,,single
1788732662,1469280,13,,single
1788732664,1500740,15,,single
1788732665,1507970,2,,single
1788732667,1520370,345,,single
1788732668,1533420,236,,single
1788732670,1540570,29,,single
1788732671,1546570,18,,single
1788732673,1564790,7,,single
1788732674,1584090,119,,single
1788732676,1593500,2756,,single
1788732677,1628610,3,,single
1788732679,1639790,5,,single
1788732680,1668190,0,,single
1788732681,1671210,6002,,single
1788732683,1683150,604,,single
1788732684,1686940,418,,single
1788732686,1710100,1,,single
1788732687,1718570,103,,single
1788732689,1725640,7,,single
1788732690,1764390,5,,single
1788732691,1775490,62,,single
1788732693,1808800,0,,single
1788732694,1817230,86,,single
1788732696,1868140,3474,,single
1788732697,1876890,602,,single
1788732699,1901370,12,,single
1788732700,1927720,13,,single
1788732702,1931770,397,,single
1788732703,1942280,4424,,single
1788732704,1966720,3739,,single
1788732706,1970460,17,,single
1788732708,1996010,44,,single
1788732710,2006140,26,,single
1788732711,2050650,6290,,single
1788732713,2059670,3,,single
1788732714,2067780,42,,single
1788732716,2088840,40,,single
1788732717,2111190,21,,single
1788732719,2113850,1771,,single
1788732720,2132850,262,,single
1788732722,2159210,0,,single
1788732723,2167960,7,,single
1788732725,2198150,251,,single
1788732726,2236070,41,,single
1788732728,2291850,31,,single
1788732729,2318310,28,,single
1788732731,2365810,54,,single
1788732732,2378620,4,,single
1788732734,2391870,3,,single
1788732735,2396240,30,,single
1788732737,2441700,11,,single
1788732739,2459550,105,,single
1788732740,2513280,332,,single
1788732742,2539960,1,,single
1788732743,2608350,6,,single
1788732745,2624280,3,,single
1788732746,2666510,311,,single
1788732748,2678990,9,,single
1788732749,2704110,8,,single
1788732751,2725260,104,,single
1788732752,2795000,15,,single
1788732754,2857730,0,,single
1788732755,2882440,1,,single
1788732757,2915460,28,,single
1788732758,2951770,4,,single
1788732759,3070070,4079,,single
1788732761,3107330,32,,single
1788732762,3146520,296,,single
1788732764,3191050,24,,single
1788732765,3241660,17759,,single
1788732767,3259470,57,,single
1788732768,3445580,4,,single
1788732770,30,80,,single
1788732771,60,2,,single
1788732773,100,41,,single
1788732774,280,20,,single
1788732776,320,132,,single
1788732777,380,8,,single
1788732779,630,15,,single
1788732780,1200,3,,single
1788732782,1500,1,,single
1788732783,1520,16,,single
1788732785,1640,49,,single
1788732786,1840,1120,,single
1788732788,2200,32,,single
1788732789,2300,9,,single
1788732791,2390,2,,single
1788732792,2610,13,,single
1788732794,2630,277,,single
1788732795,2820,44,,single
1788732796,3020,18,,single
1788732798,3320,77,,single
1788732799,3390,20,,single
1788732801,3620,198,,single
1788732802,3720,17,,single
1788732804,3910,1808,,single
1788732805,4500,130,,single
1788732806,4570,65,,single
1788732808,4760,844,,single
1788732809,6000,39,,single
1788732811,6020,90,,single
1788732812,6060,183,,single
1788732814,6220,17,,single
1788732815,6550,3,,single
1788732816,6810,26,,single
1788732818,6860,89,,single
1788732819,6980,9,,single
1788732821,7200,54,,single
1788732822,7620,104,,single
1788732824,7760,65,,single
1788732825,7830,25,,single
1788732827,7940,370,,single
1788732828,8080,1,,single
1788732830,8170,18,,single
1788732832,8400,7,,single
1788732833,8800,1942,,single
1788732835,8870,473,,single
1788732836,8980,162,,single
1788732838,9050,29,,single
1788732839,9310,19,,single
1788732841,9350,65,,single
1788732842,9880,189,,single
1788732844,10090,483,,single
1788732845,10150,178,,single
1788732847,10190,304,,single
1788732848,10680,138,,single
1788732850,11390,1,,single
1788732851,12100,71,,single
1788732853,12120,592,,single
1788732854,12200,355,,single
1788732856,12320,57,,single
1788732857,12500,13,,single
1788732859,12810,32,,single
1788732860,13210,12,,single
1788732862,13500,21,,single
1788732863,13570,46,,single
1788732864,15080,4,,single
1788732866,15130,6,,single
1788732867,15210,55,,single
1788732869,15320,23,,single
1788732870,15620,188,,single
1788732872,16730,3,,single
1788732873,16900,343,,single
1788732875,17410,44,,single
1788732876,17450,10,,single
1788732878,17470,84,,single
1788732879,17500,21,,single
1788732881,17580,0,,single
1788732882,18500,54,,single
1788732884,20500,11,,single
1788732885,20540,38,,single
1788732887,20820,0,,single
1788732888,21090,70,,single
1788732890,21130,128,,single
1788732891,21970,219,,single
1788732893,22000,20,,single
1788732894,22200,13,,single
1788732896,22340,2,,single
1788732898,23490,17,,single
1788732899,24200,640,,single
1788732901,24420,1,,single
1788732902,24740,24,,single
1788732904,24790,335,,single
1788732905,24960,31,,single
1788732907,25000,32,,single
1788732908,25830,23,,single
1788732910,25900,142,,single
1788732911,26900,2,,single
1788732913,31280,10,,single
1788732914,32330,50,,single
1788732916,32370,328,,single
1788732917,32400,6,,single
1788732919,32450,19,,single
1788732920,32510,98,,single
1788732922,33120,11,,single
1788732923,33320,10,,single
1788732925,33900,0,,single
1788732926,34010,15,,single
1788732928,34330,2049,,single
1788732929,34460,2,,single
1788732931,34870,32,,single
1788732932,35130,15,,single
1788732934,35460,4,,single
1788732935,35700,38,,single
1788732937,38400,147,,single
1788732938,38600,2,,single
1788732940,38740,3,,single
1788732941,39140,238,,single
1788732943,39200,50,,single
1788732944,39510,502,,single
1788732945,39540,113,,single
1788732947,39680,73,,single
1788732948,40100,250,,single
1788732950,40380,1,,single
1788732951,40700,64,,single
1788732953,40950,114,,single
1788732954,40980,75,,single
1788732956,41050,30,,single
1788732957,41070,113,,single
1788732959,41300,7,,single
1788732960,41700,160,,single
1788732962,42680,408,,single
1788732963,42710,193,,single
1788732964,45100,2,,single
1788732966,45740,70,,single
1788732967,46500,13,,single
1788732969,47780,216,,single
1788732971,47870,32,,single
1788732972,48110,6,,single
1788732973,48720,81,,single
1788732975,49600,0,,single
1788732976,50620,28,,single
1788732978,55140,22,,single
1788732979,55230,346,,single
1788732981,57690,105,,single
1788732982,58610,7,,single
1788732984,63000,0,,single
1788732985,63380,24,,single
1788732986,63710,2,,single
1788732988,64000,35,,single
1788732989,65540,108,,single
1788732991,65790,30,,single
1788732992,70000,0,,single
1788732994,70300,13,,single
1788732995,71240,3,,single
1788732997,72200,17,,single
1788732998,73170,104,,single
1788733000,80310,3,,single
1788733001,91100,0,,single
1788733003,91700,14,,single
1788733004,94200,2,,single
1788733005,94400,9,,single
1788733007,96000,6,,single
1788733009,97330,12,,single
1788733011,98300,4,,single
1788733012,98800,25,,single
1788733013,99910,245,,single
1788733015,104900,9,,single
1788733018,105450,313,,single
1788733019,107300,1,,single
1788733021,107410,7834,,single
