ts,appid,concurrent,peak_in_game,src
1789478793,3376990,6,,single
1789478795,2179170,2,,single
1789478796,1307580,42,,single
1789478797,1129190,92,,single
1789478799,1969080,0,,single
1789478800,1864950,22,,single
1789478801,1717770,1,,single
1789478803,2840190,3,,single
1789478804,3373660,321,,single
1789478806,2714620,0,,single
1789478807,620,1380,,single
1789478808,1118200,3253,,single
1789478810,400,417,,single
1789478811,3164500,5443,,single
1789478812,1145360,2969,,single
1789478815,374320,4191,,single
1789478816,2246340,42175,,single
1789478818,220,1384,,single
1789478819,3830,45,,single
1789478820,31270,3,,single
1789478822,200010,0,,single
1789478825,204030,27,,single
1789478826,208200,52,,single
1789478828,211420,102,,single
1789478829,219680,0,,single
1789478830,226740,0,,single
1789478834,236430,136,,single
1789478835,238960,7622,,single
1789478836,250600,2,,single
1789478840,261530,3,,single
1789478841,265210,8,,single
1789478843,274270,1,,single
1789478844,282140,110,,single
1789478846,303610,18,,single
1789478847,315810,16,,single
1789478849,323470,61,,single
1789478851,331870,3,,single
1789478852,335300,1394,,single
1789478854,339190,8,,single
1789478855,351970,19,,single
1789478857,359510,19,,single
1789478858,367500,516,,single
1789478860,377330,0,,single
1789478861,385240,0,,single
1789478862,399810,36,,single
1789478864,418030,462,,single
1789478865,430960,6,,single
1789478867,467380,2,,single
1789478868,480490,246,,single
1789478870,487430,1,,single
1789478871,506870,0,,single
1789478874,524910,13,,single
1789478875,527430,102,,single
1789478877,550010,4,,single
1789478878,563840,3,,single
1789478879,570940,2013,,single
1789478881,582010,27821,,single
1789478883,593150,8,,single
1789478885,635940,62,,single
1789478887,654880,3,,single
1789478888,674140,48,,single
1789478889,711660,17,,single
1789478891,736570,6,,single
1789478892,751780,230,,single
1789478894,768200,230,,single
1789478895,814370,133,,single
1789478897,851850,432,,single
1789478898,892970,144750,,single
1789478899,899440,228,,single
1789478901,910630,0,,single
1789478902,920320,0,,single
1789478904,951000,1,,single
1789478905,963000,0,,single
1789478906,973230,21,,single
1789478908,983870,178,,single
1789478909,1012570,0,,single
1789478911,1040420,10,,single
1789478912,1062520,1102,,single
