ts,appid,concurrent,peak_in_game,src
1789673943,2070550,6,,single
1789673944,1055540,28,,single
1789673946,1586800,13,,single
1789673947,1740300,5,,single
1789673949,1567800,6,,single
1789673950,2073910,35,,single
1789673952,2869860,21,,single
1789673953,2124380,7,,single
1789673955,1405500,2,,single
1789673956,623080,1,,single
1789673958,1089980,111,,single
1789673959,413150,40146,,single
1789673961,1794680,4088,,single
1789673962,2231450,267,,single
1789673964,546560,562,,single
1789673965,2694490,57623,,single
1789673967,1623730,61039,,single
1789673968,420,39,,single
1789673970,15710,4,,single
1789673971,40800,91,,single
1789673972,200710,249,,single
1789673974,207690,6,,single
1789673976,209370,0,,single
1789673977,214490,305,,single
1789673978,219990,5673,,single
1789673980,227000,0,,single
1789673981,237740,1,,single
1789673983,239430,0,,single
1789673984,251270,4,,single
1789673986,264380,13,,single
1789673987,265610,25,,single
1789673989,274520,113,,single
1789673990,301860,0,,single
1789673992,310360,41,,single
1789673993,323320,5,,single
1789673995,324160,71,,single
1789673996,333600,69,,single
1789673998,337340,6,,single
1789673999,345180,7,,single
1789674001,353330,0,,single
1789674002,362890,690,,single
1789674004,373770,5,,single
1789674005,384190,13,,single
1789674007,385800,29,,single
1789674008,409660,0,,single
1789674010,418370,1525,,single
1789674011,449040,2,,single
1789674013,477870,1,,single
1789674014,483980,27,,single
1789674016,501590,27,,single
1789674017,508550,4,,single
1789674019,526870,16083,,single
1789674020,544330,2,,single
1789674022,562360,8,,single
1789674023,568770,9,,single
1789674025,580200,11,,single
1789674026,583470,22,,single
1789674028,602700,0,,single
1789674029,642090,6,,single
1789674031,665370,4,,single
1789674033,691450,14,,single
1789674034,729660,0,,single
1789674036,745920,114,,single
1789674037,764790,68,,single
1789674039,802880,16,,single
1789674040,829280,7,,single
1789674042,869760,2,,single
1789674044,894940,11,,single
1789674045,899770,659,,single
1789674046,913740,25,,single
1789674048,924070,2,,single
1789674049,951440,53,,single
1789674051,969760,3,,single
1789674052,976730,3083,,single
1789674054,1001270,174,,single
1789674055,1018850,4,,single
1789674057,1047220,1,,single
1789674058,1067310,2,,single
1789674060,1079260,91,,single
1789674062,1083790,7,,single
1789674063,1092710,13,,single
1789674065,1116580,11,,single
1789674067,1140270,15,,single
1789674070,1158160,1726,,single
1789674071,1169040,1010,,single
1789674073,1172450,19,,single
1789674074,1213700,17,,single
1789674076,1230140,24,,single
1789674078,1240210,35,,single
1789674079,1245620,30040,,single
1789674081,1277400,195,,single
1789674082,1307550,78,,single
1789674084,1337010,12,,single
1789674086,1369340,7,,single
1789674087,1380420,26,,single
1789674088,1422380,0,,single
1789674090,1446780,4196,,single
1789674091,1488200,164,,single
1789674093,1518810,4,,single
1789674094,1566200,34,,single
1789674096,1597730,2,,single
1789674097,1614550,75,,single
1789674099,1654660,9,,single
1789674100,1665190,6,,single
1789674102,1730590,9,,single
1789674103,1763250,256,,single
1789674105,1808680,16,,single
1789674107,1866180,10,,single
1789674108,1919460,8,,single
1789674110,1928980,57,,single
1789674111,1945250,0,,single
1789674112,2001120,2694,,single
1789674114,2142790,8925,,single
1789674115,2240080,5,,single
1789674117,2250060,3,,single
1789674119,2262610,1,,single
1789674120,2294130,17,,single
1789674122,2354600,2,,single
1789674123,2356560,195,,single
1789674125,2450700,12,,single
1789674126,2484130,8,,single
1789674128,2567870,1617,,single
1789674129,2754380,158,,single
1789674131,2877540,9,,single
1789674132,3069120,25,,single
1789674134,3087650,6,,single
1789674135,3290710,3,,single
1789674137,70,858,,single
1789674138,500,453,,single
1789674140,2280,292,,single
1789674141,2600,111,,single
1789674143,3590,1614,,single
1789674144,4580,240,,single
1789674146,9420,882,,single
1789674147,13240,26,,single
1789674149,22330,554,,single
1789674150,22490,514,,single
1789674151,32470,1580,,single
1789674153,35140,677,,single
1789674154,48700,2626,,single
1789674156,72850,1697,,single
1789674157,107100,25,,single
1789674158,206190,4,,single
1789674160,214560,2,,single
1789674161,219740,739,,single
1789674163,227300,33433,,single
1789674164,233860,4299,,single
1789674166,238460,111,,single
1789674167,239140,4472,,single
1789674168,242760,4664,,single
1789674170,246840,49,,single
1789674171,250900,53264,,single
1789674173,260750,9,,single
1789674174,264200,11,,single
1789674176,268910,1766,,single
1789674177,274190,114,,single
1789674178,284160,21835,,single
1789674180,294100,24364,,single
1789674181,304430,65,,single
1789674183,312990,15,,single
