ts,appid,concurrent,peak_in_game,src
1788732320,3376990,10,,single
1788732322,2179170,10,,single
1788732323,1307580,25,,single
1788732325,1129190,183,,single
1788732326,1969080,4,,single
1788732328,1864950,72,,single
1788732329,1717770,6,,single
1788732331,2840190,12,,single
1788732332,3373660,546,,single
1788732334,2714620,8,,single
1788732335,620,2087,,single
1788732336,1118200,3860,,single
1788732338,400,638,,single
1788732339,3164500,13627,,single
1788732341,1145360,3031,,single
1788732342,374320,4126,,single
1788732343,2246340,17242,,single
1788732345,220,1636,,single
1788732346,3830,106,,single
1788732348,31270,7,,single
1788732349,200010,1,,single
1788732351,204030,69,,single
1788732352,208200,77,,single
1788732354,211420,171,,single
1788732355,219680,0,,single
1788732357,226740,0,,single
1788732358,236430,236,,single
1788732360,238960,11254,,single
1788732361,250600,1,,single
1788732363,261530,1,,single
1788732364,265210,8,,single
1788732366,274270,1,,single
1788732367,282140,258,,single
1788732369,310360,59,,single
1788732370,323320,6,,single
1788732372,324160,87,,single
1788732373,333600,29,,single
1788732375,337340,8,,single
1788732376,345180,4,,single
1788732378,353330,1,,single
1788732379,362890,623,,single
1788732381,373770,2,,single
1788732382,384190,15,,single
1788732384,385800,14,,single
1788732385,409660,0,,single
1788732387,418370,1150,,single
1788732388,449040,2,,single
1788732390,477870,6,,single
1788732391,483980,8,,single
1788732393,501590,33,,single
1788732395,508550,1,,single
1788732396,526870,17808,,single
1788732397,544330,2,,single
1788732399,562360,6,,single
1788732400,568770,12,,single
1788732402,580200,3,,single
1788732403,583470,16,,single
1788732405,602700,0,,single
1788732406,642090,6,,single
1788732408,665370,4,,single
1788732410,691450,5,,single
1788732411,729660,2,,single
1788732412,745920,137,,single
1788732414,764790,110,,single
1788732415,802880,25,,single
1788732418,829280,9,,single
1788732420,869760,1,,single
1788732421,894940,33,,single
1788732423,899770,826,,single
1788732424,913740,32,,single
1788732426,924070,0,,single
1788732427,951440,53,,single
1788732429,969760,2,,single
1788732431,976730,6184,,single
1788732432,1001270,114,,single
1788732433,1018850,4,,single
1788732435,1047220,1,,single
1788732437,1067310,4,,single
1788732438,1079260,31,,single
1788732440,1083790,3,,single
1788732441,1092710,24,,single
1788732443,1116580,8,,single
1788732445,1140270,24,,single
1788732446,1158160,2397,,single
1788732448,1169040,1491,,single
1788732449,1172450,7,,single
1788732451,1213700,30,,single
1788732452,1230140,19,,single
1788732454,1240210,35,,single
1788732455,1245620,38477,,single
1788732457,1277400,151,,single
1788732458,1307550,171,,single
1788732460,1337010,19,,single
1788732461,1369340,13,,single
1788732463,1380420,15,,single
1788732464,1441550,4,,single
1788732466,1477790,1,,single
1788732467,1516240,4,,single
1788732469,1549550,2,,single
1788732470,1587560,0,,single
1788732472,1599020,14,,single
1788732473,1629520,272,,single
1788732475,1658150,267,,single
1788732476,1709880,43,,single
1788732478,1733060,2,,single
1788732479,1772830,7,,single
1788732481,1819460,8,,single
1788732482,1895350,15,,single
1788732484,1924360,14,,single
1788732485,1944570,27,,single
1788732487,1948280,322,,single
1788732488,2007530,5,,single
1788732490,2238040,7,,single
1788732491,2246880,27,,single
1788732493,2256450,4,,single
1788732494,2276930,297,,single
1788732496,2313240,1,,single
1788732498,2356500,1,,single
1788732499,2415010,234,,single
1788732501,2479320,3,,single
1788732502,2525380,83,,single
1788732504,2637990,9,,single
1788732505,2788520,163,,single
1788732507,3027930,15,,single
1788732508,3069810,15,,single
1788732510,3263320,87,,single
1788732511,10,8234,,single
1788732513,240,2394,,single
1788732514,550,30332,,single
1788732516,2310,336,,single
1788732517,3480,254,,single
1788732519,4000,24584,,single
1788732520,6910,70,,single
1788732522,13230,40,,single
1788732523,22320,534,,single
1788732524,22380,5279,,single
1788732526,32440,222,,single
1788732527,33100,13,,single
1788732529,40970,447,,single
1788732530,70400,15,,single
1788732532,105600,44798,,single
1788732533,205100,792,,single
1788732535,207610,254,,single
1788732536,219150,292,,single
1788732537,223470,407,,single
1788732539,230290,435,,single
1788732540,236090,17,,single
1788732542,239030,392,,single
1788732543,242680,155,,single
1788732545,246420,169,,single
1788732546,250320,150,,single
1788732548,253230,183,,single
1788732549,261030,91,,single
1788732550,264710,3721,,single
1788732552,270880,9648,,single
1788732554,280220,169,,single
1788732555,288160,56,,single
1788732556,303590,4,,single
1788732558,312530,117,,single
1788732559,319630,574,,single
1788732561,341800,188,,single
1788732562,360740,15,,single
1788732564,367520,7446,,single
1788732565,407900,2,,single
1788732566,412830,159,,single
1788732568,418240,105,,single
1788732569,424280,7,,single
1788732571,427410,4484,,single
1788732572,433340,1522,,single
1788732574,434170,247,,single
1788732575,447530,59,,single
1788732577,457140,5439,,single
1788732578,466300,72,,single
