ts,appid,concurrent,peak_in_game,src
1790291416,2070550,7,,single
1790291418,1055540,31,,single
1790291419,1586800,11,,single
1790291420,1740300,2,,single
1790291422,1567800,2,,single
1790291423,2073910,42,,single
1790291425,2869860,12,,single
1790291426,2124380,7,,single
1790291427,1405500,0,,single
1790291429,623080,1,,single
1790291430,1089980,116,,single
1790291431,413150,30709,,single
1790291433,1794680,2944,,single
1790291434,2231450,287,,single
1790291435,546560,373,,single
1790291437,2694490,30266,,single
1790291438,1623730,40306,,single
1790291440,420,47,,single
1790291441,15710,3,,single
1790291442,40800,77,,single
1790291444,200710,193,,single
1790291445,207690,2,,single
1790291446,209370,1,,single
1790291448,214490,251,,single
1790291449,219990,3167,,single
1790291450,227000,1,,single
1790291452,237740,1,,single
1790291453,239430,1,,single
1790291454,251270,5,,single
1790291456,264380,6,,single
1790291457,265610,25,,single
1790291458,274520,72,,single
1790291460,301860,0,,single
1790291461,310360,34,,single
1790291463,323320,0,,single
1790291464,324160,43,,single
1790291465,333600,33,,single
1790291467,337340,2,,single
1790291468,345180,6,,single
1790291469,353330,1,,single
1790291471,362890,418,,single
1790291472,373770,0,,single
1790291473,384190,5,,single
1790291475,385800,17,,single
1790291476,409660,0,,single
1790291477,418370,1229,,single
1790291479,449040,1,,single
1790291480,477870,2,,single
1790291482,483980,14,,single
1790291483,501590,30,,single
1790291484,508550,3,,single
1790291486,526870,10778,,single
1790291487,544330,3,,single
1790291488,562360,348,,single
1790291490,568770,7,,single
1790291491,580200,9,,single
1790291492,583470,11,,single
1790291494,602700,3,,single
1790291495,642090,7,,single
1790291497,665370,6,,single
1790291499,691450,4,,single
1790291500,729660,0,,single
1790291502,745920,82,,single
1790291503,764790,31,,single
1790291504,802880,15,,single
1790291506,829280,5,,single
1790291507,862440,0,,single
1790291509,892970,129484,,single
1790291510,899440,38,,single
1790291511,910630,5,,single
1790291513,920320,0,,single
1790291514,951000,2,,single
1790291516,963000,1,,single
1790291517,973230,38,,single
1790291518,983870,135,,single
1790291520,1012570,1,,single
1790291521,1040420,4,,single
1790291523,1062520,459,,single
1790291524,1067850,17,,single
1790291525,1082710,46,,single
1790291527,1092700,4,,single
1790291528,1092720,14,,single
1790291530,1119840,0,,single
1790291531,1145350,2655,,single
1790291532,1159690,142,,single
1790291534,1171320,2,,single
1790291535,1177980,63,,single
1790291536,1218210,75,,single
1790291538,1237320,210,,single
1790291539,1245560,87,,single
1790291540,1272840,1,,single
1790291542,1280930,46,,single
1790291543,1321440,160,,single
1790291544,1364960,2,,single
1790291546,1374490,22348,,single
1790291547,1382070,67,,single
1790291548,1441550,9,,single
1790291550,1477790,0,,single
1790291551,1516240,0,,single
1790291552,1549550,0,,single
1790291554,1587560,2,,single
1790291555,1599020,10,,single
1790291556,1629520,330,,single
1790291558,1658150,81,,single
1790291559,1709880,11,,single
1790291560,1733060,1,,single
1790291562,1772830,32,,single
1790291563,1819460,3,,single
1790291565,1895350,22,,single
1790291566,1924360,4,,single
1790291568,1944570,10,,single
1790291569,1948280,158,,single
1790291570,2007530,0,,single
1790291572,2238040,5,,single
1790291573,2246880,36,,single
1790291574,2256450,3,,single
1790291576,2276930,189,,single
1790291577,2313240,0,,single
1790291578,2356500,0,,single
1790291580,2415010,111,,single
1790291581,2479320,1,,single
1790291582,2525380,53,,single
1790291584,2637990,5,,single
1790291585,2788520,37,,single
1790291587,3027930,44,,single
1790291588,3069810,14,,single
1790291589,3263320,48,,single
1790291591,10,5966,,single
1790291592,240,1876,,single
1790291593,550,22177,,single
1790291595,2310,172,,single
1790291596,3480,241,,single
1790291597,4000,19337,,single
1790291599,6910,68,,single
1790291600,13230,28,,single
1790291602,22320,343,,single
1790291603,22380,3349,,single
1790291604,32440,196,,single
1790291606,33100,10,,single
1790291607,40970,333,,single
1790291608,70400,12,,single
1790291610,105600,23106,,single
1790291611,205100,431,,single
1790291612,207610,147,,single
1790291614,219150,207,,single
1790291615,223470,251,,single
1790291616,230290,356,,single
1790291618,236090,8,,single
1790291619,239030,246,,single
1790291620,242680,110,,single
1790291622,246420,911,,single
1790291623,250320,83,,single
1790291624,253230,180,,single
1790291626,261030,59,,single
1790291627,264710,1690,,single
1790291628,270880,9792,,single
1790291630,280220,144,,single
1790291631,288160,29,,single
1790291632,303590,4,,single
1790291634,312530,76,,single
1790291635,319630,282,,single
1790291636,341800,105,,single
1790291638,360740,22,,single
1790291639,367520,5049,,single
1790291640,407900,0,,single
