ts,appid,concurrent,peak_in_game,src
1789274333,2070550,3,,single
1789274335,1055540,42,,single
1789274336,1586800,8,,single
1789274338,1740300,7,,single
1789274339,1567800,13,,single
1789274340,2073910,50,,single
1789274342,2869860,29,,single
1789274343,2124380,4,,single
1789274345,1405500,6,,single
1789274346,623080,0,,single
1789274348,1089980,125,,single
1789274349,413150,55137,,single
1789274351,1794680,5534,,single
1789274352,2231450,281,,single
1789274353,546560,193,,single
1789274355,2694490,53880,,single
1789274356,1623730,100915,,single
1789274357,420,32,,single
1789274359,15710,3,,single
1789274360,40800,74,,single
1789274362,200710,230,,single
1789274363,207690,4,,single
1789274365,209370,1,,single
1789274366,214490,261,,single
1789274367,219990,7447,,single
1789274369,227000,0,,single
1789274370,237740,1,,single
1789274372,239430,1,,single
1789274373,251270,7,,single
1789274375,264380,20,,single
1789274376,265610,17,,single
1789274377,274520,127,,single
1789274379,301860,1,,single
1789274380,310360,62,,single
1789274382,323320,4,,single
1789274383,324160,126,,single
1789274385,333600,30,,single
1789274386,337340,8,,single
1789274387,345180,6,,single
1789274389,353330,1,,single
1789274390,362890,450,,single
1789274392,373770,8,,single
1789274393,384190,8,,single
1789274395,385800,12,,single
1789274396,409660,0,,single
1789274397,418370,1696,,single
1789274399,449040,1,,single
1789274400,477870,6,,single
1789274401,483980,40,,single
1789274403,501590,25,,single
1789274404,508550,4,,single
1789274406,526870,11757,,single
1789274407,544330,1,,single
1789274408,562360,6,,single
1789274410,568770,9,,single
1789274411,580200,13,,single
1789274412,583470,13,,single
1789274414,602700,3,,single
1789274415,642090,7,,single
1789274417,665370,3,,single
1789274418,691450,6,,single
1789274420,729660,0,,single
1789274421,745920,77,,single
1789274423,764790,38,,single
1789274424,802880,44,,single
1789274426,829280,1,,single
1789274427,869760,0,,single
1789274429,894940,21,,single
1789274430,899770,781,,single
1789274431,913740,21,,single
1789274433,924070,0,,single
1789274434,951440,23,,single
1789274435,969760,2,,single
1789274437,976730,5746,,single
1789274438,1001270,61,,single
1789274439,1018850,4,,single
1789274441,1047220,1,,single
1789274442,1067310,2,,single
1789274444,1079260,27,,single
1789274445,1083790,2,,single
1789274446,1092710,10,,single
1789274448,1116580,16,,single
1789274449,1140270,13,,single
1789274451,1158160,1887,,single
1789274452,1169040,1246,,single
1789274453,1172450,11,,single
1789274455,1213700,15,,single
1789274456,1230140,100,,single
1789274458,1240210,59,,single
1789274459,1245620,37998,,single
1789274460,1277400,241,,single
1789274461,1307550,159,,single
1789274463,1337010,14,,single
1789274464,1369340,9,,single
1789274466,1380420,25,,single
1789274467,1422380,0,,single
1789274468,1446780,8947,,single
1789274470,1488200,370,,single
1789274471,1518810,5,,single
1789274473,1566200,48,,single
1789274475,1597730,11,,single
1789274476,1614550,54,,single
1789274477,1654660,14,,single
1789274479,1665190,19,,single
1789274480,1730590,4,,single
1789274482,1763250,213,,single
1789274483,1808680,10,,single
1789274485,1866180,8,,single
1789274486,1919460,12,,single
1789274487,1928980,82,,single
1789274489,1945250,0,,single
1789274491,2001120,3063,,single
1789274492,2142790,11611,,single
1789274493,2240080,3,,single
1789274495,2250060,0,,single
1789274496,2262610,3,,single
1789274498,2294130,12,,single
1789274500,2354600,4,,single
1789274502,2356560,250,,single
1789274503,2450700,7,,single
1789274504,2484130,19,,single
1789274506,2567870,1610,,single
1789274507,2754380,300,,single
1789274509,2877540,6,,single
1789274510,3069120,71,,single
1789274512,3087650,4,,single
1789274514,3290710,2,,single
1789274515,70,613,,single
1789274516,500,580,,single
1789274518,2280,207,,single
1789274519,2600,99,,single
1789274521,3590,3122,,single
1789274522,4580,137,,single
1789274524,9420,536,,single
1789274525,13240,20,,single
1789274527,22330,393,,single
1789274528,22490,121,,single
1789274529,32470,1390,,single
1789274531,35140,585,,single
1789274532,48700,3150,,single
1789274534,72850,978,,single
1789274535,107100,18,,single
1789274536,206190,6,,single
1789274538,214560,4,,single
1789274539,219740,1677,,single
1789274540,227300,14165,,single
1789274542,233860,4408,,single
1789274543,238460,174,,single
1789274545,239140,2881,,single
1789274546,242760,4895,,single
1789274547,246840,57,,single
1789274549,250900,57609,,single
1789274550,260750,5,,single
1789274552,264200,9,,single
1789274553,268910,2211,,single
1789274554,274190,189,,single
1789274556,284160,13774,,single
1789274557,294100,27608,,single
1789274559,304430,96,,single
1789274560,312990,3,,single
1789274561,337320,206,,single
1789274563,351640,2,,single
1789274564,362680,74,,single
1789274566,397740,9,,single
1789274567,411960,13,,single
1789274568,413410,1563,,single
1789274570,420530,73,,single
1789274571,425580,26,,single
1789274572,427520,14350,,single
1789274574,433950,0,,single
1789274575,439490,3,,single
1789274577,450540,189,,single
1789274578,460950,80,,single
1789274580,466630,4,,single
1789274581,504230,1927,,single
1789274582,512900,232,,single
1789274584,521200,10,,single
1789274585,541570,340,,single
1789274587,553310,43,,single
1789274588,588650,3744,,single
1789274590,597170,330,,single
1789274592,603960,13,,single
1789274593,611760,23,,single
1789274594,615610,2,,single
1789274596,636480,880,,single
1789274597,647960,233,,single
1789274599,668350,17,,single
1789274600,732690,19,,single
1789274601,745880,2,,single
1789274603,774181,134,,single
1789274604,787480,1300,,single
1789274605,799640,9,,single
1789274607,824600,5,,single
1789274608,851100,36,,single
1789274609,883710,3677,,single
1789274611,908520,243,,single
1789274612,914710,68,,single
1789274614,960090,8709,,single
1789274615,992310,2,,single
1789274616,1043340,18,,single
1789274618,1057090,648,,single
1789274620,1070550,8,,single
1789274621,1082430,19,,single
1789274623,1092790,1190,,single
1789274624,1102190,165,,single
1789274626,1109410,0,,single
1789274627,1115050,2,,single
1789274628,1127400,691,,single
1789274630,1150690,408,,single
1789274632,1170880,2,,single
1789274633,1175140,1,,single
1789274635,1198320,0,,single
1789274636,1202540,31,,single
1789274638,1216200,9,,single
1789274640,1241700,3,,single
1789274641,1260520,38,,single
1789274642,1275670,17,,single
1789274644,1281800,65,,single
1789274645,1283130,0,,single
1789274647,1285670,4,,single
1789274649,1288310,17,,single
1789274650,1292940,139,,single
1789274651,1293860,4,,single
1789274653,1328840,66,,single
1789274654,1333910,34,,single
1789274656,1353230,81,,single
1789274657,1366540,3431,,single
1789274659,1388770,47,,single
1789274660,1407420,1,,single
1789274661,1419860,1,,single
1789274663,1424330,97,,single
1789274664,1444350,18,,single
1789274666,1473350,130,,single
1789274667,1507580,30,,single
1789274668,1511860,1,,single
1789274670,1532510,1,,single
1789274671,1536610,278,,single
1789274673,1545990,6,,single
1789274674,1562700,91,,single
1789274675,1566410,8,,single
1789274677,1585180,49,,single
1789274678,1609230,106,,single
1789274680,1634860,28,,single
1789274681,1644940,22,,single
1789274683,1669980,541,,single
1789274684,1677770,53,,single
1789274685,1684930,37,,single
1789274687,1708150,19,,single
1789274688,1715460,2,,single
1789274690,1718910,4,,single
1789274691,1734320,13,,single
1789274693,1765350,4,,single
1789274694,1796580,9,,single
1789274696,1817000,3,,single
1789274697,1836730,24,,single
1789274699,1876590,28,,single
1789274700,1898500,3,,single
1789274702,1903340,4530,,single
1789274703,1931020,2,,single
1789274704,1935660,0,,single
1789274706,1955830,48,,single
1789274707,1967430,99,,single
1789274709,1986840,11,,single
1789274710,1999360,94,,single
1789274711,2011780,5,,single
1789274713,2056220,15,,single
1789274714,2060590,11,,single
1789274715,2088570,163,,single
1789274717,2097570,48,,single
1789274718,2112520,0,,single
1789274720,2128270,58,,single
1789274722,2135690,3,,single
1789274723,2162800,1724,,single
1789274724,2179850,37,,single
1789274726,2218750,305,,single
1789274727,2291760,130,,single
1789274729,2305840,81,,single
1789274730,2358720,20109,,single
1789274732,2369900,75,,single
1789274733,2379780,7181,,single
1789274734,2394650,21,,single
1789274736,2420510,437,,single
1789274737,2443360,2,,single
1789274738,2501600,57,,single
1789274740,2532550,5,,single
1789274741,2585830,20,,single
1789274743,2612680,5,,single
1789274744,2660460,200,,single
1789274746,2667430,0,,single
1789274747,2703850,23,,single
1789274748,2719060,3,,single
1789274750,2763670,11,,single
1789274751,2835570,1223,,single
1789274753,2878710,1,,single
1789274754,2883280,0,,single
1789274756,2929730,2,,single
1789274757,3068300,78,,single
1789274759,3084280,15,,single
1789274760,3108510,28,,single
1789274762,3191030,227,,single
1789274763,3195790,545,,single
1789274765,3247500,1,,single
1789274766,3361470,13,,single
1789274768,20,80,,single
1789274769,50,73,,single
1789274770,80,263,,single
1789274772,130,36,,single
1789274774,300,168,,single
1789274775,340,2,,single
1789274777,440,46935,,single
1789274778,730,590054,,single
1789274779,1250,195,,single
1789274781,1510,8,,single
1789274782,1630,23,,single
1789274784,1700,9,,single
1789274785,2100,15,,single
1789274786,2270,9,,single
1789274789,2320,68,,single
1789274790,2400,1,,single
1789274792,2620,54,,single
1789274793,2700,36,,single
1789274794,2990,126,,single
1789274796,3310,73,,single
1789274797,3330,532,,single
1789274799,3540,65,,single
1789274801,3700,59,,single
1789274802,3900,517,,single
1789274803,3920,94,,single
1789274805,4560,69,,single
1789274806,4700,2495,,single
1789274808,4850,73,,single
1789274809,6010,6,,single
1789274810,6030,17,,single
1789274812,6200,1,,single
1789274813,6370,1,,single
1789274815,6800,45,,single
1789274816,6850,25,,single
1789274818,6920,5,,single
1789274819,7000,25,,single
1789274820,7610,41,,single
1789274822,7670,38,,single
1789274823,7800,5,,single
1789274825,7860,0,,single
1789274826,8000,32,,single
1789274827,8140,23,,single
1789274829,8190,90,,single
1789274830,8500,3471,,single
1789274832,8850,37,,single
1789274833,8930,12198,,single
1789274835,9010,21,,single
1789274836,9180,4,,single
1789274837,9340,20,,single
1789274839,9450,241,,single
1789274840,9900,954,,single
1789274842,10130,0,,single
1789274843,10180,311,,single
1789274844,10500,1542,,single
1789274846,11020,69,,single
1789274847,11450,23,,single
1789274849,12110,111,,single
1789274850,12140,40,,single
1789274851,12210,3817,,single
1789274853,12360,34,,single
1789274854,12710,27,,single
1789274856,12900,7,,single
1789274857,13250,3,,single
1789274859,13530,11,,single
1789274861,13600,9,,single
1789274862,15100,26,,single
1789274863,15200,14,,single
1789274865,15300,12,,single
1789274867,15390,6,,single
1789274868,15750,6,,single
1789274869,16810,271,,single
1789274871,17390,471,,single
1789274873,17440,22,,single
1789274874,17460,14,,single
1789274876,17480,397,,single
1789274877,17570,8,,single
1789274879,17740,0,,single
1789274880,19680,316,,single
1789274881,20530,2,,single
1789274883,20570,17,,single
1789274884,21000,154,,single
1789274886,21100,19,,single
1789274889,21690,1598,,single
1789274892,21980,13,,single
1789274894,22180,4,,single
1789274895,22230,6,,single
1789274897,22600,44,,single
1789274898,24010,323,,single
1789274900,24240,68,,single
1789274901,24720,88,,single
1789274903,24780,321,,single
1789274905,24810,382,,single
1789274906,24980,7,,single
1789274908,25800,32,,single
1789274909,25890,43,,single
1789274911,26800,3,,single
1789274912,29180,4,,single
1789274914,31290,4,,single
1789274915,32360,23,,single
1789274917,32380,6,,single
1789274918,32430,88,,single
1789274919,32460,9,,single
1789274921,32800,7,,single
1789274922,33230,213,,single
1789274924,33600,4,,single
1789274925,33930,96,,single
1789274926,34030,840,,single
1789274928,34440,3,,single
1789274929,34830,11,,single
1789274931,35000,7,,single
1789274932,35450,41,,single
1789274933,35480,0,,single
1789274935,35720,24,,single
1789274936,38410,127,,single
1789274938,38720,0,,single
1789274940,39000,2,,single
1789274941,39150,100,,single
1789274943,39210,24517,,single
1789274944,39530,8,,single
1789274946,39670,1,,single
1789274947,39800,1,,single
1789274948,40300,39,,single
1789274950,40390,11,,single
1789274951,40720,3,,single
1789274953,40960,99,,single
1789274954,41000,26,,single
1789274956,41060,7,,single
1789274957,41100,9,,single
1789274958,41500,27,,single
1789274960,42670,12,,single
1789274961,42700,555,,single
1789274963,42960,324,,single
1789274964,45700,1,,single
1789274965,45760,178,,single
1789274967,46510,5,,single
1789274968,47810,351,,single
1789274970,48000,68,,single
1789274972,48190,160,,single
1789274973,49520,2961,,single
1789274975,50300,20,,single
1789274976,55110,5,,single
1789274978,55150,140,,single
1789274979,57640,2,,single
1789274980,58520,0,,single
1789274982,61700,6,,single
1789274983,63200,1,,single
1789274985,63610,5,,single
1789274986,63910,63,,single
1789274988,65300,15,,single
1789274989,65740,2,,single
