ts,appid,concurrent,peak_in_game,src
1789478795,2070550,4,,single
1789478797,1055540,19,,single
1789478799,1586800,8,,single
1789478800,1740300,6,,single
1789478802,1567800,14,,single
1789478803,2073910,29,,single
1789478804,2869860,7,,single
1789478806,2124380,7,,single
1789478807,1405500,13,,single
1789478809,623080,7,,single
1789478810,1089980,73,,single
1789478812,413150,68591,,single
1789478813,1794680,4508,,single
1789478814,2231450,182,,single
1789478816,546560,348,,single
1789478817,2694490,60113,,single
1789478819,1623730,82915,,single
1789478820,420,40,,single
1789478821,15710,4,,single
1789478823,40800,66,,single
1789478824,200710,266,,single
1789478826,207690,6,,single
1789478827,209370,1,,single
1789478829,214490,198,,single
1789478830,219990,8014,,single
1789478832,227000,2,,single
1789478834,237740,0,,single
1789478835,239430,1,,single
1789478837,251270,3,,single
1789478838,264380,18,,single
1789478840,265610,33,,single
1789478841,274520,122,,single
1789478843,301860,4,,single
1789478845,310360,74,,single
1789478846,323320,1,,single
1789478848,324160,148,,single
1789478849,333600,61,,single
1789478851,337340,9,,single
1789478852,345180,4,,single
1789478854,353330,1,,single
1789478855,362890,478,,single
1789478857,373770,1,,single
1789478858,384190,9,,single
1789478860,385800,21,,single
1789478861,409660,1,,single
1789478862,418370,1954,,single
1789478864,449040,1,,single
1789478865,477870,6,,single
1789478867,483980,37,,single
1789478868,501590,25,,single
1789478870,508550,3,,single
1789478871,526870,11776,,single
1789478873,544330,3,,single
1789478874,562360,23,,single
1789478876,568770,6,,single
1789478877,580200,4,,single
1789478879,583470,3,,single
1789478880,602700,3,,single
1789478881,642090,5,,single
1789478883,665370,5,,single
1789478884,691450,9,,single
1789478886,729660,1,,single
1789478887,745920,93,,single
1789478889,764790,41,,single
1789478890,802880,45,,single
1789478892,829280,5,,single
1789478893,869760,2,,single
1789478894,894940,16,,single
1789478896,899770,809,,single
1789478897,913740,16,,single
1789478899,924070,1,,single
1789478900,951440,19,,single
1789478902,969760,5,,single
1789478903,976730,1790,,single
1789478905,1001270,108,,single
1789478906,1018850,2,,single
1789478907,1047220,3,,single
1789478909,1067310,3,,single
1789478910,1079260,81,,single
1789478912,1083790,2,,single
1789478913,1092710,15,,single
1789478915,1116580,28,,single
1789478916,1140270,7,,single
1789478918,1158160,1423,,single
1789478919,1169040,1309,,single
1789478921,1172450,14,,single
1789478922,1213700,16,,single
1789478925,1230140,105,,single
1789478927,1240210,50,,single
1789478928,1245620,37355,,single
1789478930,1277400,265,,single
1789478931,1307550,152,,single
1789478933,1337010,9,,single
1789478934,1369340,10,,single
1789478936,1380420,18,,single
1789478937,1422380,0,,single
1789478938,1446780,13797,,single
1789478940,1488200,323,,single
1789478941,1518810,3,,single
1789478943,1566200,24,,single
1789478945,1597730,0,,single
1789478946,1614550,85,,single
1789478948,1654660,12,,single
1789478949,1665190,2,,single
